Log_ID,Account_ID,Agent_ID,Institute_ID,Institute_Name,Issue_Type,Description,Date_Issued,Date_Resolved,Duration_to_Resolve,Region,City,Foreign_Issued_Date_ID,Foreign_Resolved_Date_ID
75d1dc42-1fbc-4059-acbe-748140a6c8ea,44f2a720-4ada-48af-8fbf-5358e3ecea9f,290c852b-0a1b-4022-8272-062939cbd090,ce021a9c-5779-433d-b8ad-342d4d19e8b2,Ecobank,Service Request,Win always source manage boy material side hotel seem.,2024-11-11 21:02:25,2024-11-12 10:02:25,13.0,Northwest,Bafoussam,30b9caaf27a415b2633bedaa08a8071065d732ed3837f5763ac2ce5f96c6332f,d4651ac579c42f58c76a20793a9421bba58b8064983a90a048cac2a118c99667
bc44dd4a-c947-48a0-b079-ed3903e0eadb,6dbd1f53-b572-46ff-a6e0-3c9d26679ab7,3283bd45-3de7-427e-b40f-7ee2aefdeafc,56757f2f-f51b-4aca-a107-73a5accd21bb,ORANGE,Network Issue,Market money because career compare worker.,2016-03-01 00:14:09,2016-03-01 22:14:09,22.0,Far North,Douala,6ef5d717f1184b9e291ccb48a142a01a003bf0bba6393181b41e9f7ec4be1ee1,5ecfc847200962dbf9453659d5309c1449881a0118326a099f5c6f5e59e7d8a1
c8d0b177-6b4a-44db-a0ba-7e631ee7f915,ad2f8f1c-92c2-46e6-a0b6-6e2c1ab64c76,90e9eeae-db6e-4a3f-b2a2-ebb2d9d3d8ea,f7839315-e845-4696-bd95-51d70c73d0d0,UBA,Network Issue,Many project natural less movement watch pay.,2016-11-15 06:01:44,2016-11-15 11:01:44,5.0,North,Garoua,87c2c972af574639fd018848c847c089bfc07b04e10171514ee2979788bd8e34,ad036807a49d99ac7cdcb40a15bf1b5243f84240eb09740127969bf0674046c1
29d0fe66-4dba-47a4-a16f-f7cbe20b9498,1d963e34-9d0a-4291-8b3f-dfb132bea59e,dcc87f51-3a3f-4d5c-81df-74e4b97f9e64,4112af31-315d-42a7-8370-a082d24c7387,UBA,Service Request,Popular worker guess leave also family.,2019-09-14 13:22:58,2019-09-14 21:22:58,8.0,Adamaoua,Ebolowa,862bf5448a8611c5084313a17fbc3eded3e75231a7100113497d138f18f8fed4,2ab41d14147d14f53026757ac16812db22a7c8f7a60800471b3fe97f1f8d4b5b
4987dcd9-5bfd-44a4-a4e2-45a49fd174d6,69879f88-7dd1-4fa9-98e4-2f4effaf994b,704bb9a7-37e6-498e-9e9a-d97792cba7c5,cee65b7b-a6d4-42c9-80a8-7d9d3ea7c635,ORANGE,Network Issue,Few author beyond follow wrong bed personal design range either simply network by.,2024-10-26 06:34:13,2024-10-27 03:34:13,21.0,North,Bertoua,2cba04a7d821188b433e55e0045e20e2af90dada00e32ded5229cc3807c55cd2,fcc59102e17aac6b8505f438bb3771c140724b744ed685d86b16b8046197f6b1
51622de2-15b4-49b4-b178-ff02ca855735,3960fdb6-c078-4daa-8c11-2b8b4ec8d533,63aa8d70-06a6-448c-91a1-986adf1d1ebd,f1aeaaf2-94ed-4e8d-9c02-b0fce21e2f01,Camtel,Billing Issue,Show cause production trial all carry determine police partner.,2019-03-23 21:36:48,2019-03-24 07:36:48,10.0,North,Bamenda,03785acf0f827f3bac1bf98fdcc1db97e8e7118bf4946680092ba8e7e4cd01c3,af4ce884362c227da087fa9cdc4af1b4aa9e4ee157534468d70fa93b0d8fe77f
88a25b44-d353-493d-8a10-35b4eb63bd06,37a54ade-c0ff-47fc-92a5-e3669cd220a1,b17a1dcf-84f9-4212-8a22-35ed8bc78c55,5e1aacf9-d025-4e9f-8b11-fd9d63851106,MTN,Service Request,Score citizen eye teach star arrive hand husband center interest outside make.,2023-11-11 03:50:25,2023-11-11 17:50:25,14.0,Northwest,Garoua,a5bf7727b546f0c1d5c8364a671ef418c5f51ef6863442e60a3f74a626df857b,098bfe1b83fba25374d9d78d9e571439cefcc44cd39d87123a80b0a2b3cd0dee
8d886ed2-cc28-4648-bb05-1c49dde4c15b,41d4f59e-35ff-406a-b444-efbb52a838e5,537b9a80-6012-46cd-b4e8-8a638299289e,bd3f268e-6414-4c80-9859-0ea063fdc155,UBA,Service Request,Since space free at suffer rich what reflect state.,2024-11-17 20:22:12,2024-11-18 15:22:12,19.0,North,Douala,8605a3e0463a7a3d81dad2d64e9b3ad1f5b2f30da41addeb5da9e651f1734930,42a51e3633c2edc03d842f879add6a48a5b7583cba2976b8b06f1bd08e970519
dc3493b0-c0f0-4a27-b07a-234bf8f720de,66ed2023-6aa7-42fc-9e24-4e3305a2fffd,438aec9a-0b54-471f-a35b-5e994113983e,661ffef1-5730-49aa-95f5-c9d7caa39c41,MTN,Billing Issue,After our foot energy reality establish memory past possible attack consider kitchen.,2021-11-27 12:17:51,2021-11-28 12:17:51,24.0,Southwest,Buea,f76e4a935d46371c36c4936a10b6357634e1ae4caa3c7dbbe756e85708cfea52,0a3ee53d77dff7d868cda1bec4014e8ff8068a8af65bf9835b749a366a389a9c
5fc11e14-cacb-47be-9516-23407719a10f,920f8fec-5967-42fd-acdf-2fefa490263b,4fd3d2bc-d135-4c24-9b83-a07a1cf94117,b789779a-c1a8-4847-b890-a44e3f35e869,MTN,Network Issue,Down increase investment why ball national analysis answer moment available kitchen tree.,2022-07-17 06:36:39,2022-07-17 07:36:39,1.0,Southwest,Bamenda,61de1755e43e355a3881750e7af92143c87e01a0db4cf7a822b923fc4f1f6797,f36c803c47516ff847f48ee32035e848df89f2ad882aa95f695b2c6b52ea8439
f9bdfed8-b246-47e6-9f04-3c8c14441ae4,9a281018-df95-4bed-9e67-6107da5f5d23,ae299336-2cc7-42a9-9ca5-1fe2e7e2b5b7,f5c3afac-5116-4664-8fd0-4c1d43b2a7e1,ORANGE,Network Issue,Step myself many offer final not note sense travel environment.,2018-07-30 14:09:38,2018-07-30 21:09:38,7.0,Southwest,Ebolowa,c5cc4e0a1e9d907c53afb6efb8a8250f5d6366730215d7853d600310ec94d9f1,2730c512a9a392cefd3c5f7a58d264eb0de1861ce6955b68285738db140983bd
6a903eb0-597c-4b6b-adfa-dd6d3957b843,a834a712-24c4-4f73-bef2-28977b75e1bf,608a6b51-065b-44fa-8a39-32bfddc2ff13,7471dd06-7ac2-46b9-8f41-445425d5d8fa,UBA,Network Issue,Woman list reach safe because few read decision skin.,2022-10-27 19:33:00,2022-10-28 03:33:00,8.0,North,Douala,51a05a00c8bd2f3b5a0b8bf6ea8cabb2aeced91e462e26f3763a8d8c30f36511,4098472449f4338b6b3162f289e6c7ded5931ce7057f51f00541bbaaf586c83d
1f3f9e00-ad23-4d7e-8cfe-36fb244441ac,38b3f77b-503f-4451-9c92-79c654af1e4b,589f916e-3be1-4663-aae8-5b6e64165f45,46c40f39-bce5-47f4-bdda-737e92e22221,ORANGE,Billing Issue,Plan rest arm together memory can region four doctor debate worker why group.,2022-09-22 11:17:56,2022-09-22 23:17:56,12.0,South,Garoua,70ee613e32adb47767c69a28b50012d2af5cc17a28aa5197c8a9297612dba420,3d428202adcc6c52337b6a53223a879ca35a64bf041d5da2a7741c12aeeadbb2
2c73210c-7c3c-48ee-b2e1-c0fbbbb0eff2,da9673a5-63e0-4835-873a-f878b97518f4,441e2020-f2a5-4be2-adf4-4b4e632dea85,349ab52e-878a-4bbd-9b37-46993b55e9c4,ORANGE,Service Request,Describe tonight under evening attention physical wear lead admit.,2023-05-07 01:22:20,2023-05-07 06:22:20,5.0,Central,Ngaoundere,1d70b55387a11048b2489bc0adeddf4009642e80e7d165eb2839f6f8b8cadbc4,57fabb0bbba9356e93c79146e52f483a28f8e343c71dda3979e2f35ca766460f
82afa89d-12dc-416a-931c-ab48bdb65aab,ef849f89-f80b-4e06-92ac-76697bfd7ca0,b7f0c4d7-75ed-4705-936e-d5ac8231b76f,6725a881-cb80-41b1-838f-46fd0088e01d,ORANGE,Billing Issue,Fine energy board game tonight place newspaper region under.,2019-03-07 22:01:59,2019-03-08 15:01:59,17.0,South,Bamenda,a4f7291bb01871e1daa2c909621bee391c5697c2edc0d300d839d808c773f241,020a2ae6afab1d0925a35dcf9aa0bfa6cd31e63311c3c26f46ef2ba96130bfae
08f9792c-148b-4353-a270-312c76a1de32,037ebefc-977e-4e97-bc47-2b7ea5433619,7351e46a-f323-4b7d-9026-73a91b39deac,b332fd59-2834-46ef-8921-2c84c0b69d5e,ORANGE,Network Issue,Nearly address end marriage position name coach along unit newspaper maintain allow.,2016-06-09 06:03:50,2016-06-09 19:03:50,13.0,North,Bertoua,0fe1d9bffc2b71d0d904a6e459c2d9ab290175fc3bec2833150df15b9e477d87,3897f03f93913a8ae4622fcf63e0121c0690852c60532744cb13e7bc71fb980c
287ce30e-da70-4d80-a223-5eb7786a0864,889d2ead-7351-468c-a32d-690b919fff70,bcbef1ae-e3fa-42c7-82a5-6a61f5df2cab,6ef8828c-aae1-4d36-ab97-3852b918c006,UBA,Billing Issue,Between increase provide four prevent establish.,2022-01-04 18:59:13,2022-01-05 06:59:13,12.0,Far North,Ngaoundere,409e15ea8afac9cdbee72481624e0a6cdae313e3435d1d115bb1a39be88eaea4,917380247396b90c6088d8eacbfce9acedfa7f62594194630280ecc32d5ee04d
147c8721-568c-46df-8081-03e43f165948,bf19bada-3cd6-46f1-b728-8ed9ea089063,742e478c-7a6a-4fdc-a7aa-0a77707f9983,40f693f6-1f6e-4f13-a58a-eb5f858e63e0,Ecobank,Billing Issue,East wait value election pull church key according let must simply.,2022-12-18 00:43:46,2022-12-18 06:43:46,6.0,East,Garoua,312276a9beea5febaac2aefb68ffbe6e535ee940006d7a6ba829097804c64074,463a6ba1bf79f1dd1e67355adaeb6b89cef8a2b4a3f55114d09f72b621107f76
d52002b3-2298-4edb-9190-0c133b197005,357cd7ff-6687-48e6-918c-42364d54d1ad,d0bc1dc1-98a1-44b9-864e-fb42fdde1300,602673cb-b840-4ab4-ad80-ed7314d9839d,MTN,Service Request,Child field add small black piece speech relationship.,2015-03-18 21:13:03,2015-03-19 21:13:03,24.0,Northwest,Bafoussam,21da6f625a7459dc40d644978e7f451c1283b2f013dbd3a3d5d9e3a39bb7a896,b1ca83b5f5f6eecf4358f04a4e45b7ff0099534010edc2e23edca6eb7ee28f26
7ec9bfef-63d2-4703-804a-a29702ff8e68,f4ee73d2-8960-4dce-a3f7-1b26c4366074,15804b6e-df7c-4adc-856a-65145f37a0c4,6b109fa7-8641-465a-9b46-9c95878a2d2a,Camtel,Service Request,Box organization change benefit pull something who.,2016-06-12 18:28:55,2016-06-13 06:28:55,12.0,Littoral,Bamenda,006d4459fedec191cfe5aa522572d8ac36925f061df1c4a87d99bb23baf4979f,c4941b67dd0c71c86a86fb4890356730454f559a5145df65e171b58c9a0092da
d2e7e413-52a3-4f7e-be97-5baed28b5a57,67575130-d572-4b57-8f1e-671e20f060f9,5cfb9499-9651-4215-b59f-01b9b97bdd75,9333b6b3-4371-41e6-b1e1-498792540245,Camtel,Network Issue,Century meet center foreign environmental director baby forget act art card build former.,2020-09-21 17:09:01,2020-09-21 23:09:01,6.0,Adamaoua,Maroua,efe308e494ecb129485b1c169e9397d76872708f22ad1213397e3bbe842de90b,bd8586f43f3b26dc163b1b4466b854c68d8aae82112a45fcc898b6fc1b544784
9c35d0fe-b326-47f8-ba2e-9665ec62a059,188c831b-43f7-4081-9c43-f994ae55fd2f,9cb55982-89ab-476a-b111-b30c36e124af,e8dc44d0-ee6c-4470-953b-b7ac6a6dd753,Camtel,Service Request,In clear assume difference court cold.,2020-10-04 14:22:15,2020-10-05 09:22:15,19.0,North,Bafoussam,3b6cb699d98627800a17788328137634ccf04832c5b1ca854e21c8895e2e3e31,cc7a9e7683426977c0991944deab07b91d1acccb2a2c9432764648aba2d61eb5
8302d75a-f5f2-4c81-9388-655d7da5462d,4c894173-8274-4f30-a81d-52e3a27165a5,7d975e11-d507-4191-ba9c-4dc432c36c5f,781d6a7e-5501-47ac-837c-d839b84c0b72,UBA,Service Request,Today read picture number fine maybe almost card experience into sound gun cell.,2024-09-25 20:37:28,2024-09-26 11:37:28,15.0,North,Limbe,62f777a92006debdbd0ea4930cb684530a373e5de271d5f3addb7d53a7d7985e,137a0a5b2b13b1d8d55282a020476e7178af68eb8b2e43725a610bbc1ef58472
7a64d963-1b7a-48af-87b6-4438a3c8e3c9,23b944ab-d2ae-40f3-8072-50e6660e5dcb,10f27fd0-b4f6-4eee-8535-e6c3e3fc3a3c,7673f631-d7f2-45c6-9483-363addd78f25,ORANGE,Service Request,Feeling standard drop husband bar culture easy door he leader standard.,2021-12-01 18:00:46,2021-12-02 08:00:46,14.0,Littoral,Buea,2d47293e957c3bacc08af95bba29376e763c1a8118a0ec05e5e2430e67d39334,77897a8e80afe3ca6c2598f9ba49f6d7bcf532fc4ab66492f797c827814aa965
71bbf3fc-379c-4fac-ac3f-b8d3e64b25b3,9bbc21dd-6ae4-46f4-a76f-878243f87fc5,dee4cf5c-de86-4180-bfaf-6739f613194c,fd7f2bfa-58a2-4e37-bf46-ae94d00379f8,Camtel,Billing Issue,Mr yourself best bank science sort represent responsibility tough product mention moment goal.,2019-01-31 10:33:33,2019-01-31 13:33:33,3.0,East,Limbe,2e06d09063e152f7b12a23bf38af1da5c5645f1ca3d7d8cd7cc62be3c82a26b9,f83d27c5b80e7ca59b61109e09e8a0260579ee947c9233a9195f5d7caf1bd799
33ecfe88-3fc8-4d25-af84-8ed620793ecf,3dcfdc24-4fda-43b9-aa73-df8711dec918,d8758fd1-8b20-468e-9126-5dacfcc11e45,17975023-2609-4a18-9b68-2f2e15a152b8,Ecobank,Billing Issue,Language agent he send certainly speech.,2019-11-21 12:01:52,2019-11-21 18:01:52,6.0,Northwest,Ngaoundere,23046b02658236c1e7be06c977a6c9a73eecc3720de5a842c4dc7af7a6264e5d,ca6ebb248e59f1b8031f112cdeb027ba24d4d32c5b0e52648ce9ce1718697d99
f8901335-ea82-4a90-8250-593503ab1b0b,e2cd03f6-002f-4b6a-bac6-8aca19d127eb,deea6e9e-c734-443b-b8a9-db0b87735fef,18961bcf-646f-4996-b232-42bf6b1a6490,Ecobank,Network Issue,Performance food win minute subject national whatever call policy may economic north.,2024-12-16 12:49:01,2024-12-16 19:49:01,7.0,West,Bertoua,3cfe6dd11dec66c847a8c51c3d2956f077d501d386cdedd0c8696b1da1a54f1a,5f24cde73fb845112969116a67ab905236655732fc07db737c214b570031667b
598518ad-93cf-45bb-a51e-0e8c73de883b,5cfd9e4c-1755-41c7-b403-162b6105236c,cecf6d5a-99a7-4e96-ac5a-f973aa121f22,f8d84216-0c26-414e-a99c-106656255c2d,MTN,Network Issue,Radio trial better argue skin serve event decision price support could simple true.,2016-07-29 07:22:41,2016-07-29 17:22:41,10.0,Northwest,Bafoussam,2a1a53ce0eefdaa1a6eb9f70b96eeb8c097c0bd2e7992fcae1f9d7d4d4a784cf,93cf46351d5e716a119f3777c6812388df40e8e041672d242b399eaf0f10cf62
7c00fc0a-7172-4dc6-a732-856683265763,49465111-9a65-4f74-b605-96cb4f9b2bde,c59e1f18-3b20-4606-ac4f-334f97c66b0f,5bbed322-3cdf-4d84-b8bb-a6374c42a079,ORANGE,Network Issue,Part over especially between just his east return.,2019-09-13 10:12:18,2019-09-13 13:12:18,3.0,North,Bertoua,9341268fe250fa61fd7cd12938413f533567b3e02258c3d21c6c046a02ab6934,41d7fee4b61a241171d629c2c79c1604f22d12e47e0ebfeed44518edc2c7dc58
06012453-64aa-4160-be51-6ca537d753ee,0221b851-cd6d-4270-aef0-26cee49b0be8,ae6f1303-18cb-480a-8560-1095f2d778a7,18ef891d-607d-4409-b84b-cd890dfe8ef1,Ecobank,Network Issue,Finally realize indicate prove reason compare generation theory.,2023-06-04 22:01:13,2023-06-05 22:01:13,24.0,Central,Ngaoundere,229edc8b23ec129fbe6a0e1357d549fadd426d2d0e1472f47c661e358ee5626b,9b3d9137a55086749fabccd4dbb4ba6afb2ea43b2000cb99733e83d0887dae58
8ee156ae-8894-49c1-8a49-e4f9371553b2,c32645a2-7c7b-4927-9eb6-98d860b2c161,c6e966e5-8c84-4bcd-9c46-3bdc2ca32af2,ac47ff6d-5a24-4783-91a1-8afc3b127ee7,ORANGE,Service Request,Miss enter heavy stage generation expect list quickly also.,2022-12-18 16:43:16,2022-12-18 17:43:16,1.0,East,Ngaoundere,a267540ddaabab91a1b5b2c6e48f31818b89da1dd143d6a863f5bb3cf3e5d625,1f3fad6d3c397a54d8660a2896e049c4cc4987fb1717754c1e400f11141b511d
42bde240-886d-4d7f-a132-4498f960a530,8879f4e4-ad90-4c33-a7fd-153051f4c364,ba323f14-522d-42cd-90b1-f65e65b7268f,bb6b6f2d-dbe7-40da-8e71-6521e6a18f5d,Camtel,Network Issue,Industry a charge to coach drug radio east outside evidence.,2020-08-02 03:12:48,2020-08-02 23:12:48,20.0,Southwest,Bertoua,c0d59118f752d5b6814faa2dd8410d97983fd60558f6bb66246e15f4cbdc4dd7,578bffba6002221fcc27ee6938ea3ad6add0d43d21693a8850f4da7e84c36f5e
f11b68d0-f930-48a3-92e8-cfafb9337d1b,a958f6f4-4955-4d19-aecd-3c5afe6fefb4,5edfaa41-3e80-4541-a660-42005e5d0178,f298c0d6-c87a-4353-b436-02aeb6d75da0,ORANGE,Network Issue,Idea scene probably improve hit they once buy suddenly shoulder author.,2023-02-22 14:34:19,2023-02-22 17:34:19,3.0,North,Maroua,4d385144ef2f608b84f0d49c6aa64a878828e2fa9386e3598842d4cd0a3e5d50,bb07b098df899795a3ca6ad682d1a4d202bed4f0417e1e0d86b8101e49939228
d4a20fbb-b38f-4daa-bf42-c78c7e2df05d,7b45e586-1b6e-4815-9f6c-4dcaabdace0c,fc57fb12-3a47-43b8-a818-90c38f4e9079,a355569a-442e-41c9-bfdf-68e1bc28a427,Camtel,Billing Issue,Music daughter more go can cell indicate institution.,2016-12-05 09:09:58,2016-12-05 10:09:58,1.0,Southwest,Bertoua,66916f69d0dd7d405b5a62838f0dd6a32433c30febe9550040405d2eca51e188,0cdf5d4ecb6016bc641d540d1529cbb60c2fad9f40458f55e058f707516d1b8e
07c4ae57-f3dd-41d0-927d-09c935b20fd6,99d3a7df-341b-4119-88b6-bfa41e097fe5,127881ef-e828-4277-a838-b410d141406f,9fd95a08-c6b6-4dbe-b7e3-814ade0cdd22,Ecobank,Service Request,Against small arrive drop stop idea dark.,2024-12-20 10:25:13,2024-12-21 00:25:13,14.0,Far North,Bafoussam,7ce83754112cb938b3e546392dfdd7c322d6c6c6c79f646d0a1f6e667c89ccc0,539854fbc1d9179c224a76c14a3040782ac5732898586d070d00f71d6ea9397d
7a4fac41-aac0-4b89-9cf8-5be86d97e559,c96afa97-6207-4d57-993b-3f9a3773572a,4c86c180-eeda-43d3-bc48-d97587f4978b,ce358574-4181-4c49-b903-6298c4b67101,Ecobank,Billing Issue,Blue morning power specific building yourself letter gas effort stand.,2023-02-13 04:08:43,2023-02-13 18:08:43,14.0,South,Bertoua,c208f25a7eafc07005c6af954e783f3c624a4fc97812d554806d656867c57691,203629bfb748a5c9db2b6f9dd8fa10966e4584f2ae3de8cadc6e6c305e76b17c
8d386240-746e-40b2-be9d-e45c68f628e2,b56c7442-19af-47e4-92c5-650812555213,d28459ad-3d96-430c-8bb9-beeb126799e5,b28dd3ca-53e3-4fbf-ab33-bb5467b505ef,Ecobank,Service Request,Evidence show city will write quite cultural their finish race discuss head condition.,2016-08-24 21:15:54,2016-08-25 13:15:54,16.0,South,Bafoussam,a3429acc8961085e6419d38667ef1c8aefe3c0d454ff7d891ab9c11e5ab94de9,1a166d633342cb396076d81edeb24e781260a02d70d2041387c7de9e46408a06
d35dafdb-6f1b-4651-b82b-f43ff0690e04,2bfa7035-92e0-4697-8d2f-400d21c91c35,3dd0f85c-bb02-4d82-b55a-a38e1849e938,5666c7df-2a7d-4f3c-afc0-b2697afe19d1,UBA,Service Request,Audience evidence how here father leg front knowledge feeling purpose forward rich.,2021-12-05 05:47:04,2021-12-05 08:47:04,3.0,Littoral,Bamenda,50751f8903855aafe878ca583d6e63dd6864eeca7dfaa590ddecbf22497a85fd,ee9afcc5cc75f6a8b6326d59bd32a32d535bfef2180942adf33f2827feda56ae
b3c46abd-6d71-488a-ac24-e008a5692f0f,9a2e316c-fc30-4687-a61f-b4a48511621d,0b899df7-cf59-430c-ac8c-86783f111683,2bbb4309-4da8-41d2-8ec3-d41d77884f9f,ORANGE,Service Request,Tree during lawyer different put western pass late.,2019-09-28 09:33:43,2019-09-28 12:33:43,3.0,Far North,Douala,3c067823ff5ab4cb1de5e170c4cae2350b4b7e4a405cb88fc432e530013a360c,e6346f5632e9c2c12077627ec5ca06998133bdb45a3be4e070af5eccab88f967
a4e566fa-bbf2-4d9d-8687-4ee32ce4a629,afb140e1-ad98-4c1b-9205-155e16200049,57c70293-75e1-409d-8cc6-fc289ecb07f0,c5744016-1c2d-41e7-9434-2eeb842a5d90,UBA,Service Request,Early hand player generation safe hope very tough character so mind in pick media.,2016-09-15 21:38:55,2016-09-16 11:38:55,14.0,Littoral,Ngaoundere,e6d352ced290f186c218dcfd936e3ef8d0810b97f2941fa47ff37bd664a14819,8f5294a0f541f5fc7811689cac9f85dbbb78ee7ecddbc6535ff1cf60c4c66a76
a9d9b829-a108-4116-9d04-1611ad1b0518,b04355da-f498-4169-a7b6-68d9117fed15,e23c8f6c-31f8-4f9b-bb4b-1606eb3f0eee,b4561fcc-b10b-478f-818c-0af8ea37fb08,UBA,Network Issue,Box budget red run you politics guess such mission.,2020-12-03 09:47:30,2020-12-04 05:47:30,20.0,Central,Garoua,468e0775fd63edea656f48a6a4631ed40d8b58269545a2cbe6aab52a2665cbc5,857b600d0b270a45cb51026a0b6938c5ce2ed8da928509a91305a465f7adb452
cb619691-a756-47e0-8eb4-4fa5d1215835,8f0d2804-244a-4ed4-b391-00af7625d853,52bababb-8d1f-4b90-9ed0-7769f3a6e577,46dd0377-34c8-4269-a2fe-32236ed18d6d,MTN,Billing Issue,Into computer fear should outside growth.,2022-12-17 10:13:39,2022-12-17 15:13:39,5.0,East,Ngaoundere,3e2f2c77a0442975fb12486b9520b10174cdf27011b3801ffe933a276561fd01,4e9f1b6ff60975c3b25e23305d1091f7a90129b06919236b04d84a5359ba1fa1
2ebbe84a-547e-4342-aeeb-69a1abbc1a24,db37ff17-65b4-4e00-b47d-0c6e791c530f,48030f94-115f-49bf-985b-ac85f025205f,4a2b3599-4fcc-44d5-8d53-5b96e1f54a51,Ecobank,Network Issue,Yeah try section once learn cell range well environment.,2024-01-27 00:07:20,2024-01-27 17:07:20,17.0,East,Douala,23c1e3b6a4ef69339a74883b2cd86c9d55ac62930f44e00e00628133b8b74137,b352761c46cce458f1bde15e08840a642898da96c8f7f060129f2a623221a419
fec3fa29-440c-443f-ade6-e27c7ae63a59,32ad13b5-e1bd-4840-a777-fb06836bd260,28a2e074-edc4-4ddc-b2fb-94ec461339e3,26cd0195-cbc4-411d-99bb-07cef3c69c7d,ORANGE,Service Request,Customer cultural yet goal partner get once read middle.,2015-12-12 18:22:03,2015-12-13 00:22:03,6.0,Northwest,Maroua,741297433e61bdbc3a93197247c740b27c447b1d5e207cc50d770fe619d9d530,d4a2309c246ab0d64d14616034cd45c39695ad6a4479a4f879bbf0ad886dab9b
5d0404d4-df9a-4a3b-8140-a4a86cb85c9d,2d9cf741-3ebb-4b5c-9ede-a5920eb89ea2,aeef1e36-17cb-437f-a4aa-b13302e4ada4,ae2fb5d6-3232-445c-ba49-08e3c1e760f6,UBA,Billing Issue,Scientist catch agency develop unit just late miss brother young.,2017-05-06 01:04:00,2017-05-07 01:04:00,24.0,Far North,Bamenda,91385659e2f57bb7c1bbad8964b983ed1b0ea239c893b29b3c726f2f895522b4,3ff28baadffd63477667304d2977125f866ab0e2f565bbf434ad678d03892feb
cdcad0ee-f117-4d19-8d41-32a5b894b614,75e93f4f-e9ad-47d0-b9a3-0f3b67f0c56d,aff9ca58-74d5-4ba2-ab93-fef674575b62,fbc7845f-ff9b-4a5a-b703-1cc4c30c3d92,Ecobank,Service Request,Four building federal painting article sing cost find.,2017-04-07 03:48:08,2017-04-07 23:48:08,20.0,Littoral,Bertoua,0601486802e755acfa52e56bf90c056fb46287f3cdbae3bc4222399ddbbe435b,1a31e57a2fbeff3abf4ecc890c433c5be404b75100c95e9e2401a61a887ac342
a2bd980f-463d-432b-9925-340f2b041988,4a04e646-439b-43be-8c9e-dffdd058fe0b,a1ce3a3e-2fb8-4bd8-95bc-eb16c894f9e6,5f9ddb8b-43e2-4af2-9204-5502c080db7b,Camtel,Network Issue,Air garden whether effect feel wrong total while nothing.,2021-06-11 13:15:36,2021-06-12 06:15:36,17.0,Northwest,Bamenda,bd32f5b648b457da08788358ac04a8c46ed6469ff91c798c06b6d77df845a4a5,726ccb326589100b9503e032b131989f49eae1de947053040429e3650d3667ae
7c511e2a-8747-486b-b7dc-4e281af716c2,47dbca39-a83e-40c8-afae-6bf7b96ccd1e,2659ed4f-cadf-49bb-93ce-0a634f559903,31b8ff9e-cc4e-4a9d-973e-c9fa623375fa,MTN,Network Issue,Recent site trouble exactly result week hair meeting.,2023-12-17 22:35:25,2023-12-18 00:35:25,2.0,North,Bafoussam,d097e8104e9094583fa05ac8cc98d3f749d4fc7184d1e132a10df87470e39d96,45b6922922969dcd756b15f0770c3bceffecadf4e5e328c57aad988f5f8f9671
d0784d66-3981-41a7-8263-f7784340f5f7,d73d9686-31e3-4639-a595-efbcb1a7bbde,2245911a-d96d-405e-a701-c698252327c2,e4ec7f65-41d4-403f-a4f8-6085df615715,UBA,Network Issue,Produce decide glass process peace image necessary everyone kind traditional sense because card.,2022-11-29 00:06:10,2022-11-29 21:06:10,21.0,Central,Bafoussam,4bc9e2a65fbe0174dd500be0febdc0b1cb30687859f4a5c25c222410432ae519,25e8be33b3608a40700ca320cc760f2866a2522034964adfd26c09242107a0a6
53527a26-7a6a-40ce-9a5e-f6c55b225555,f2bb09a4-e79b-46f3-b0b6-038b6e5ffa60,71314d36-cf92-48e2-a9f3-5be287c897f3,00e41417-35e9-4a5a-9512-5613929fb2e7,UBA,Service Request,Road expect on ago tend meeting work.,2019-01-22 14:20:38,2019-01-23 03:20:38,13.0,Southwest,Bafoussam,78eb9d58f83c9bfbeb4c801a9ad09cec2f3a9a61b85a3b372970e438a453b2a0,b09edddc80a91f92e85208cb05ad0da80e861978241be92b8439f102fc62882c
947413e1-21f3-486b-a709-2a0c55b96a0c,fb03f938-95bc-41d0-aace-33b5cf19eafd,24105cc3-5f22-425d-b320-472eff3c9647,55583bb4-5ddc-40bb-93a8-630e00d1a691,Ecobank,Network Issue,Record table leg theory heart product term fine such investment relationship few.,2022-01-29 11:32:04,2022-01-30 09:32:04,22.0,Adamaoua,Bafoussam,5b3ee6dd740ce1952756ff4a57292e4349b8e9f91a2fe80373f683fa10b46b06,3a8e6a2e675976ac7e58d95c9ddb2902587a3348c282946f4022a4d20518a3af
857314ea-0e34-4e50-9538-df91f5a0e074,213df7a0-427c-4d33-84ac-19bd331930f9,ce9f7f9c-197c-4c10-8183-aa6de1ae408e,33934ec7-f416-447b-b053-7ca446d72ffc,Ecobank,Network Issue,Against different benefit owner government gas.,2022-03-29 23:39:15,2022-03-30 12:39:15,13.0,Central,Douala,c36c32dd842aa885f029ec2a7fb01ad31ccb368f8ddf2833ec0abf8588d2622f,c3cf74c54fa12d49e00fb3d07d86ac2ea1dbba0dbc3d63de307ab03b736b29de
