Time_ID,Date,DateTime,Year,Month,Day,Hour,Minute,Second,Quarter,WeekDay,WeekDayNum,WeekOfYear,DayOfYear,IsWeekend,Local_Season,Foreign_Season,TimeOfDay
a1699047737d00967848226c972d2d1bd68ac5b8a191c64762967caa46142c6f,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
93d63710fcc8d52d39b6028018bf6373c9eb45b329492db3d2c32aa34e7bac92,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
5054bddf595269353da1cff3e1f450c01110147464d12a97fcae0f98b5c140de,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
80b92c0e0c18c82b29b7997761595a1417f33b413321a784bc21961dc7f86ea4,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
de1eac33255213169564f0be44144b36cc486ae7b873a9c9673828a2bc97661c,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
ef8ff53054e8824b5ecbbf9d2af8d5a31b058ef5477e670295d151b4d1c0917f,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
0593aca063195f08d746c78fb08d434c2e2239ba865c79a243172070632dfa94,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
d6d1c82cf66fddb764a2055c835e598954c068180411d36b8a2914f1e25b35d4,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
8ef7bb8be5b568dc8b5ab6a1b320cb1f0c0dd478bd14270a807ecd0b91f2a20b,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
e71b10f7ad49feaa85f9ef85838d0af51b6bdc19d54352b94f71f42686fe058d,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
a363f8c60e119c3c6a7b15158a7aa48aa68b37c2b560c2ac7dfca88e63d7e9dc,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
d92de2d7b598490c5b4cb3ce1b19a46970c22ae3cf341545c1af4f80810b487c,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
6ec186a1c83dca2fb9ae84129eb7f566544d5784177b7ff2152d080b3375cacd,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
74e0f6bf9b37faf7133f453acbe439ef6392aea42586624a98ad058dc1d0dc34,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
8196b8f50406d849fddab25790c50c2417840d6564b2e913ef95cb576cd2d8e7,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
b3d75d8b5cb5bfaf9de8ae0dc436df774912a5acaed47e0b0d1c3fef49c1cc12,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
df0f0d690af1d0db3db965e72416dcbcc9d80616d62f8fde56a7ce075c48221d,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
34d22e1973eb5e762d993f7fe180844b7a09e81e21a38328decf5c1c5d7cfe95,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
98119cd8f9f60d80fee45d9b9774c9e288f86b132c812c912a08bc8ddb53c20e,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
aa43939cf1b0797e354dd04f65f1fedee72b150da5add549967c910f60665cf9,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
35d00d91f2bfa9e6481227d2e57bad7bcb9091cdbf53366175d6c28292f8ad1c,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
9244c3d06a31a9890cd28d002508b556c1aab2e5301fb3d0cf42019689f2886d,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
06a8ce01cd030afaa891b4d1905c9330ae830741e9f7c0b6d6abbaeb9c6fb71b,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
506b13033b1a6996f9ab90e5dcb79d1eb5fa593e1b5e014ebbfeb040a7266497,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
a862f2f8f879f1a0e01d6d7ea854b9dae5a9966a0d8f1137e794578c6fd1bd62,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
f6274e207f639460a0ee6154f7f118d927fa439baa998346475ff952bd0662ef,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
8e82c41f285c71df0ccac3229fb00482ea0e39795ad0cee1476f0319e4364ef4,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
43b24e07d0eb36ff36823cb140d90aa129ed08bcc80f0915671b5e9df851cafc,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
4b820d28c0aca62e6f598452c85285ebe2810aa9cfb0aaa03ece82f420df46f3,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
16cf17d9762d5c74afe6002ee82030db49e2c4d0a471e121239bdb5f9c3fb0ea,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
fb99c5808a8f2e566bf984dd85c980ec901d9214292a68272fe8096b554bc104,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
2aff3ce974d7f99f1ae958e6976fa0a451b6e73284b280224f4861b8b7d2f889,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
ec9803d6a18cccb6e92d3468a06bb0ca05c036be6bd7f42fd9cb97c4410be354,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
5871cef997648a4b70343301497ae71e5931bbdb1ef467cbfdc76aac6e20e091,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
e3b7bed8dd9242ca7754863f715ca993221c2aa9b13559a6a06af06215c563f5,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
40f6d441c6a004edcdf6e8245d319d7659b268b89a3aa766da2c5f3d95d358ec,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
e866e8df46a984e869d1fb325db39e26244825b186df119978315325352495cc,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
b30e48224c19576835e2ab0526916504a8d2e244beb53ebf836bb69a97f647af,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
8d08f267183282753c37305627d590b97769ad97e43dcbdb04a9fcdc987778ee,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
75d7a2107a1a577607fd92210c16ca7c80093a6e25d9063abf7284647ff7c3cd,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
805c97aa5b5ac5c34e95f17879ef1c0f1ff2ee3439304fab8c11e0636c2575a0,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
28475a9587f298b9dd71d6c607bf9017b8865d6778f197fa6bfcbe3ad594fd9b,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
f4a0c87639566a0f200a86bc128a069e782ea465ac89006a79884fa6969b5e72,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
45aeb327e5cdf12fdcca248311194d871eec12a7be5af00c3def96bb14bc08c5,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
c19e503b40b37883c473db32c12823bac01c2ff5b33c92cff4b9562d639b80c3,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
ebad2f64d0b87fde7c7d61207214c434cfc1730b08894bec505cbe74239b9fd7,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
6c810ab034f7e32ac469b5cf245c134715fe8e0c98c590601b44fe8f8d8ffa27,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
a53a537cc37a6f890ba49bc510d2c75bca7ac7005c675e446f62cc51a380ee00,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
49e4b1b7d3b8b3e84675e848d00a39fc279389299da498940594fea7bf97bbae,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
3599442a9dc865c4d2cf62d37e10f79d3bb8e2475c8ba2e24da74fb9b9b78bbd,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
3747c16bfe5b6fd78c46518e744bcdc07eddd865bd259171b2805a9bfcb20ec0,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
e1ad2c5e016a2ec36eb20c6422cad1df51207e5481cb96a767e7c77c8d84ebe6,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
6bb0ee61dfd64575c1130d2c7c190b625a9eccda8b786a69333ddccfbdcc6158,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
efbb9d34ca98efcc4f686ff73c0f4ff6bbd3aa35eb1255e5301578d84451d5fe,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
3fdfa1dc5d3662750fffbae4ab3d7e4eaae9a259d5c725bd69a9c62b91e6488a,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
259958f2a2688223f8b33b4ef30895842541125b064c129c49bc3c7f3784a484,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
d24a72d54957007e0365454fe3871383a4b53c8ccafd7c8577b78191820b3aea,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
d14d28078c6107d976aa92437b73e28bdf37fe63055ae1fa74fdc4b1336024d8,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
1e20e7a277670d28410b0548962fe7e457cbf71b53d44181054d199f7ddf67af,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
90c4b2b9f5d0f094dc4b74d7aca02cd66dfad2afa4a5a59d3d27717b8fa5ac81,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
eef5cae19d57df6ccf3a5f4a2ff57f931f60a5f29c1ae27bbee48a276b27467b,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
8062e5b6a5675f0dd220fd89381ab2a435c625a70c217e976b6eb808dbab6142,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
f01862de542db95dc244e89451709c4f73b7442d2baae7ba8909731b7dcfbe39,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
c5639bcfb02a3fdbde30a8d68f51e22937239e1fa9f3443f47c1f168652d831b,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
e9b5436273ef3fcceaec601d3fc0ff84443183a848291dc9ca4ad863cb5b951b,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
457a644ffb070e6e14fb1394b1336b33416767d221cb93baaa8aa4e7283d3821,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
a34fff153972c53b3627cb86d191f0c7a51591f9fdf3919e087c7918141d8418,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
18ca3db624b219c24e48d35c9bdbe24fc4d9ddd24bab15f704a050523479805e,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
a41bc0030be579731c161e865fc7e1fd4db53a14843ee03b7708988e0adcf6f9,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
3083be6b88055fa088ae429fbea83fb8f5c3fc0d3deff2c3a2a083ec964d0ea4,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
51bcf5e5508542a5239917dd50e524a1d70153d2edf26915b1699ef277196ef6,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
a6cea5d28a7dacb7d08b5a0ca315c51d63dcdd295294a91d980b83bc6a34eef3,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
731e5e53d7081a2fff22134a1685f95e738c25d2062d48554843b03ab2b72aba,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
5244d0de07c636f58f98552842a3b3391c426b4e116fc5bdccdd5d67bf83ed29,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
6bb307c7961987e5975987cce8089fb5111cf7cf0040d7da658f9ea6ea3c92c0,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
b6e06cc46757299bebaabe29e1cca6f0f4af812b377f89b0fc11d53080889c0d,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
03aae45983ae7ace9b204878999708f338ce5cb3a3d936ee62ea0c4afb73092f,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
e02acbfd14d2ca837e10513b79853b7c1e1f25e8f45283fcffb47a843eb50d3a,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
8d8d248cc3dc9fd15d0748bca394cc9e81d8091058e55e2d41be67cfdb562d81,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
bfc7da745b8566887049fb65bafa1ebae5cde48bce0c59d970cfe69658e1d639,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
8c82f704b71e679f78d78e47067ee6df64dff1c297835b2d87a9bda341ede410,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
3df8dcfcc3ef2e82aead6f8121b4495de4c8551bcdaf42a6c423c1e657917bf1,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
37e9101544998d553ea5fe2d24e80985aa625437f1b817341a51c473b757f025,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
e63989d8732cf12dbc1ae7e022ef7727ceb44e17bfd7ed904d0f4a0d5e161d8f,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
13ab71ffbc435f7306f4b29718e002b870495d180cc9ab687b283c4ad3005d3f,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
9fd63baaa505d733ab06d1d60cef474d4055c78bab92df334bb8d83817034ed4,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
4384d4fa32254aa6b5730da0908a7ee660e31bb45691dce512110490c58afd9f,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
703d4157c9df123943e09e78ad0623d63760b57b2852751741ec0588d4b40a60,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
53305456688f845bdcd013c16ab7614d520ff392cd47123e05b8f86d5e3bbf5b,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
6bb8500a30452ebdd622506d23e1959cd5e47d8b39ae8c53e927bf70493e9067,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
f8123585a3b71e380ffc98e04c09d31d1321a839a0b7839ff7aac07f0321b0f6,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
e189e38c93578aec11f67de2d095e88771a708585e4d7f89f218951675a82c00,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
f615aed921a544beeabc94aa225ac8fc98fd601cf13345a7387189f22e17c91f,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
cd89fca01b505550aa2dcec4b7f5de6234a1b0a649cfddf956743741ccf8fee7,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
c15941aa2480ae1fb67e2a55a81a746ce88b54e6128c9b68909a22055748f99d,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
73b81b9519f0162ffc03f72b9fb6e598272c070e5856b6c35a420814c994f3ea,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
29fd270123a2085c4885bc8c47ccf8ee1359ee80827f7839f4dbf54ba90feca3,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
7456b06b31794d724e01e7ff5ac66ff639cc32abfa286bd34e38b38d345161f2,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
e547ab3e2f9e3e4085aedfa18b76de96fb7b961518a63e5e53a5d0790f50affc,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
b27b6f9b9b48a7f7d9e24bfca6324c8eaddd01f2ff73dd2a59b26cdbc99b0717,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
9166c467e1ea7c108af7e157f17b42e617cdb07092899939ac87605cb6de1489,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
c1bffc71cf485a36a8497fcdf4440f2bd2240c6e3e74d98c2012681c334bba3c,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
238e7f632ab32e6bd96f5df6ddb787162fe564af0244ba8f678731d09aa34e9a,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
