Traffic_ID,Subscriber_ID,IP_Address,URL_visited,Time,Protocol,Data_Transferred,Geo_Location,Traffic_Status,Region,City,Time_Foreign_ID
e51f844d-a193-4520-b10e-9bd37143890b,545e1217-57a1-457a-b505-af38e31d5f9c,18.146.211.48,http://washington.net/,2019-02-11 14:39:18,HTTP,168524,"9.543886, 10.295962",Blocked,Adamaoua,Bertoua,bcc62ece1375d897ddb02049dc0a014d60b35f284d001dbf5bd6451d28396d4f
b339d1ed-c0f6-465a-9e29-c26ea60d2ae1,71c0a453-dfcc-46ea-a1a7-c8259ee55864,124.37.13.169,http://www.nguyen-davila.com/,2020-07-10 15:17:04,TOR_NODES,981610,"7.763789, 15.979873",Blocked,East,Ngaoundere,f91fb8a4e3cc9398ac6b03cb7aa7ec7b38224498254649afcfd4e86ecbfe427f
0829b47f-add9-4eb5-86b2-56c09c27a9d6,c75027c6-b17e-433f-844c-a8e85083833a,2.125.102.104,http://anderson-parks.com/,2020-09-03 19:47:57,HTTP,562747,"2.066502, 8.923055",Allowed,North,Douala,7822c1da34aff96f9c67c52cc86226f7a8f4016ba545e819b9bf05b74b2d251e
093596d3-fc93-4441-af58-8e5cc72cb61c,0b8e1a3b-653d-495b-948b-4f3bcb80fa0b,51.41.142.195,https://guzman.com/,2021-08-17 06:07:12,TOR_NODES,131269,"9.201843, 10.768443",Allowed,South,Yaounde,c1767000edbece2c4d3175dd0ed4b0ca28b21d8edee8965668fb4b3d71e7f75e
7cb7d444-ac4e-4458-981f-9a2dcf013564,0ccc8286-1121-49c8-ac02-69503236f04b,139.82.45.120,https://www.hall.com/,2018-06-01 19:45:04,HTTPS,349416,"2.275145, 13.329924",Blocked,Northwest,Maroua,a607005a004611667318c4449fd3628dd47bd3e58ca8ef70d761775650802f52
cd0c8479-fd34-49ea-a4c5-099ee92d500c,1d9c5ead-b390-4172-8fb7-ae96192449b7,91.72.182.108,https://www.chan.com/,2021-12-19 13:38:45,TOR_NODES,212577,"8.016748, 8.074296",Allowed,Southwest,Douala,88bc5fd02d8ce6febf36be1a6552d3b6d932912d1b4979213eebaac004b602b6
f6a64e6e-f281-4bb8-9cb3-9bef78fad56f,a2679bd7-dc2a-4090-aef3-7ded8fb7fa31,222.31.106.116,http://www.anderson-cruz.biz/,2019-12-12 06:54:40,TOR_NODES,47911,"9.177468, 12.179889",Blocked,Northwest,Bafoussam,912323340fcace130698f8c5dbabfaf4610f65e9722050b161b811bcd0208929
f63af08d-77a3-4b21-a630-79d1454d8593,dcf2e22e-f529-4670-b060-531e291bfdcb,91.58.177.167,https://webb.org/,2023-10-06 21:16:17,TOR_NODES,706553,"4.834324, 9.594596",Allowed,North,Bertoua,0fb5e11c87f2d39f3c5ad0bb47850809a447bc2ac06270c3297e88078401d63d
f7397f11-1432-44e1-9a7b-dc006f65483a,07f017ec-8903-4be4-9488-3fef2a2296d4,117.59.181.236,http://www.houston-torres.com/,2018-10-28 16:22:42,HTTPS,778616,"11.851606, 12.633126",Allowed,East,Ngaoundere,f34e6c9f608ca737dc88a0f41be91c98e9fc856518adf0574ba4e74a587d541b
7ba0a545-f51d-47a0-9def-672ab3c52428,f0eebf5c-3d19-4e0a-bc3d-052dcb64305c,204.136.109.75,http://higgins.net/,2024-03-05 04:04:42,HTTP,209157,"10.802067, 11.385480",Blocked,North,Ebolowa,b7464919dc999aa0d0fa2500a0b2cf433ca18c35ac97ee9eb5267c44063f0a34
4e4e018e-7bd7-4cd5-979f-b0c7aaf0387d,345d498f-7dc3-4e02-936b-53c9a059100e,11.75.185.113,https://yu.com/,2023-06-30 15:53:47,HTTP,187868,"12.841910, 10.013622",Blocked,North,Yaounde,af58f29d6c80fb2bf466e033027a9ff07baadaed8de77cfbc6adeb62819b59fd
88101739-fc6a-4022-9237-3fd79dc285b7,d7dd9b02-4b22-44ca-a6e8-da4473468d1c,100.30.164.207,http://mcconnell.info/,2024-10-20 23:32:16,HTTP,996394,"3.718093, 9.276629",Allowed,Far North,Bertoua,1f895537be183b46741c787d4cbfca885afa614b1fd4004ef42a4adfdd1fd88c
ef501306-e73e-4b7d-a4e1-beee307b4524,1ccc0643-7dfb-4ec4-bfe2-12bf9bb7bc73,176.36.77.142,http://wall-graham.net/,2015-06-22 08:27:13,HTTP,408007,"8.972736, 14.772636",Blocked,Central,Bafoussam,929b6be42cc964531a47896461e9203d4cbc02f7bfaf67b7f12a0e50f1e97e16
174f3de6-628c-4ca7-a0eb-38e712cc3696,e0fc60dd-b28d-48e7-bc80-2fc43bee585c,38.228.245.165,http://www.nguyen-farrell.com/,2023-02-07 03:58:58,HTTP,802416,"5.038311, 15.608203",Blocked,Northwest,Garoua,af1711deaf12c5d70430a6e2cbb253826162c24ccb0bf6fc30a3f8227e3942b2
a5139416-c431-4615-a930-d1caa0ef6f7b,735fb98d-72bc-40b0-add8-a139b1bd92d5,95.76.199.58,http://wall-cordova.com/,2018-10-05 20:07:08,HTTPS,792686,"7.691139, 12.444520",Blocked,North,Maroua,261af4c0d6c30e0dc90a6a8b400392f139159548faef54f0f292b41f323a1a9f
bcca9e9c-8698-471b-b061-f02fae2ae6bc,97b5ecda-6439-43cb-86ef-a491806ce6cc,179.207.59.88,https://jones.net/,2017-05-17 10:56:11,HTTPS,754779,"11.820153, 8.139295",Blocked,Far North,Ngaoundere,d37f1669a7621d4e44426676a95d6a9c3d6a2be34883ea677dbd70619a2dd004
b62767a0-75c9-4871-9be1-04947ab119af,46476e99-32c0-4e0b-88e8-2054f892747a,12.205.82.182,http://www.garcia.info/,2021-07-09 14:30:19,TOR_NODES,185832,"11.471114, 10.420983",Blocked,Far North,Bamenda,88d653c0171cadaa73d36462b52ba799fefa9b2de62520f4a19fe2766cdf33c4
ab99d7de-f2aa-43d0-8e4a-ce7373f63acd,0a4cdcfb-f2a4-4da7-8d8d-7a2c3a108d47,165.36.246.128,http://www.martinez.com/,2024-03-26 12:07:42,TOR_NODES,406144,"8.488639, 11.181799",Blocked,South,Bafoussam,1d0b1746ef93405200c789cf0b4e61ddfc4ce245022cfb1f6bdd2421302ad3a0
3e1facf7-b56e-4ba2-9ac6-708a54f1df12,46a3dddd-7504-4baf-87bd-9bdb86032dd9,48.201.70.216,http://www.jones.info/,2020-03-14 22:11:08,TOR_NODES,501014,"10.572619, 9.844368",Allowed,South,Maroua,7bad2bbcabcf9827e0cc2c19558aa7be7fbcd0e4454e066668104de6b4fa07d1
21de310b-9b50-4056-8852-a3cfc94aa4cd,5491df1d-66be-491a-956a-539d375d2f85,200.104.48.159,http://www.kerr-spencer.com/,2018-06-29 22:41:14,HTTPS,319136,"6.568166, 15.925552",Blocked,Littoral,Bamenda,28325dc26004e8b11261919f90e9ee127869d5e0175e7597e1ad4ca270ea5679
6f56d55c-630c-4316-b07b-e05b72618af9,49dc6682-1e38-488b-88ff-789e9de61198,223.230.4.85,https://www.rhodes.info/,2017-05-28 19:50:47,HTTP,925008,"12.660772, 10.637534",Blocked,West,Bertoua,59669b1dbdee02910d946604da9f5274bee1ce7b20f13411cf0ae412049d318a
e83e533e-5a35-4f0d-82ab-2f9f24efc2be,08a9b52b-8b4a-415d-8e18-3d8bcc492737,40.104.205.22,http://www.watson.net/,2022-01-10 05:07:02,HTTPS,436722,"4.416425, 15.037073",Allowed,Northwest,Maroua,130c11a206468186dfa8e6c5bc14770462151f3187aabaa8808a256cdd24edb5
7d2b7a23-c049-4426-befc-f6404f84e688,55a26360-bd2f-4ab7-9568-507e87e67ac8,90.1.60.158,https://www.thomas.biz/,2019-08-17 06:58:55,HTTPS,462352,"8.283609, 12.103982",Allowed,South,Ngaoundere,4330e81d67bac4084271b0b94fd1d9d8c9df92aab8dca9357862a51ce61fb197
a5e16b96-2c9e-4aff-b0bf-fa88a55ca50e,489f4940-f7c9-4527-ad39-1dc8115920c2,97.162.23.37,http://lynch.com/,2024-02-02 00:33:11,HTTPS,581925,"2.938331, 10.825056",Blocked,East,Douala,1de4b64d4123cc5bcdfd02f66118ca1117b85a1037db6aca54a67dc3e202c5a9
da174f44-beb3-4c50-bb20-1a5719694b9a,9551b2bb-7cd7-4453-aa64-4718038955d0,24.218.48.49,https://sandoval-higgins.com/,2021-02-28 02:20:39,HTTP,290109,"2.455707, 11.008883",Allowed,Central,Limbe,b244f707f01612de0bd4ab9249431c37d16b37c941d80531f9851f8eec6f1048
1f859166-280c-4bba-ac97-c853586513d8,f5faeb69-5c0e-4a03-8618-c621e66cecaf,214.246.251.69,http://hanson.com/,2020-09-25 13:24:09,HTTPS,932045,"3.533646, 9.685421",Blocked,North,Bafoussam,bec944729a1c36f379de41aa4979ece454c757db80b8816d2ca40f6e430e131c
a0911327-538b-4ae9-99a7-c6e4a5e6fe36,bc5f4d49-fc20-4535-a990-706d8d866db2,180.169.58.80,http://davis-jackson.com/,2015-03-25 07:59:55,HTTPS,63946,"11.727239, 13.261601",Allowed,West,Bafoussam,c90732cfd681913fc1c81d0826759d807c0dfe626f9bda6e49ce9a2f5d6426b8
18a8b242-ed3b-4b11-960d-68cfe06ba66f,79feb45e-38fe-4c7f-9f32-96438f2cde81,181.131.94.123,http://www.hudson.com/,2022-12-20 10:36:38,TOR_NODES,963896,"11.912938, 13.214733",Allowed,East,Bertoua,fcc8c366565cdde1041f71900a08c56a1cc8b735a8eddb5b7a25e74a29510ef9
9a55dd82-24d9-45dd-8ec8-bb8235fd2553,4f725469-7560-4e4d-af6b-26a4b09c5299,75.66.168.224,http://mcdonald-miller.biz/,2023-02-19 16:56:02,TOR_NODES,538165,"7.189136, 15.904054",Blocked,North,Ngaoundere,a6fae9b611066cab5eeebc25bbd98969ec331fb2a2cf6dc5dacc38e3fde489ce
ddd240fe-7b7f-4018-8517-6a639c0dbadd,7298b8c1-6115-4898-992d-9ab99260a1da,216.71.210.162,https://www.caldwell.com/,2024-04-10 15:46:15,HTTP,645330,"9.195876, 12.005291",Allowed,West,Bertoua,875063f813a96e8a4f979087c6748bfbb8d7d82beb9cce5fc0af8dca00fb3988
cff901b1-7a38-4b5a-9025-681cf20bdba2,51aabda4-2b86-4123-a2e7-8cf004c4c217,200.137.62.103,http://johnson.com/,2020-01-09 12:06:30,HTTP,125192,"12.790900, 10.023818",Allowed,South,Yaounde,b1f76753c3e86fa3bb697ce697379f7017cba8fde9c8641e135d78008cf9eb2e
ac41efb8-de2e-4804-a2cb-abfa76ce72f0,f3b40e5b-506c-4088-ac09-b0dbf31fa06b,37.71.98.184,https://www.chandler.org/,2015-08-06 08:41:41,HTTP,909690,"7.057597, 13.412116",Blocked,Central,Douala,e7a99a1dad1b5f4cce848fdb0908042df5406f51297e2c4144ed69cf385e3fbc
4c08285c-4d74-4b2c-bd13-b438637cc737,9377cd46-1e64-4410-88c8-52d8fcea2666,28.11.77.230,https://www.walker.com/,2023-06-04 22:38:35,TOR_NODES,407716,"7.584618, 12.707841",Allowed,East,Garoua,1e16d16848db7647bcf33250f6864f314cef90febbb811c62f29aebd05889162
b665f545-b6c5-47b6-9645-ea93acc220d5,0cf157bb-0390-4df6-bd9c-c0ba1c7695b0,11.223.227.40,http://www.moore.biz/,2024-01-30 12:42:41,TOR_NODES,134953,"5.497402, 10.052840",Allowed,Southwest,Limbe,769f8bea9e17361b8b0d8f5e2ac4d164dcaf99a715d80b04963674dfec09192a
7090605f-77bc-4299-a294-29a6eaa3d076,c74f996b-6b3b-44a1-90fe-7f6a3e252719,83.28.6.139,https://www.hancock.biz/,2024-04-01 14:49:29,HTTPS,172111,"12.635698, 8.863201",Blocked,Southwest,Bertoua,b3ad90afacb04da9ee622c1079f0dc5b44effb688c7e7f5084b1ee3e2ed1a86c
89882923-d7c4-42ae-a23f-bfa39c9a7862,0d80909a-fcd0-4c24-998a-bcc35157b8e8,59.173.83.168,http://www.smith-rasmussen.com/,2019-03-29 11:49:11,HTTP,778639,"6.261190, 9.335109",Allowed,Littoral,Bertoua,0e640a7b5be18cffa6085b0a9a6750fc77046e593e10a9c13f6696e70f8b0240
4b3a1291-3d66-4c26-8708-08a3afc4b5b8,e484e7ff-1910-4026-a0fe-687ad4bc4d91,31.203.17.137,https://www.brennan-austin.com/,2016-04-21 12:22:13,HTTPS,449377,"6.984061, 14.765363",Blocked,West,Bamenda,f276eac8d55ca58aeb16b98a4c58305ce6794d4b0b5b18297c5e006cce70fefd
5f92d986-593c-405b-aa43-c1c544fab86b,b305e253-c66b-405d-8c03-27054388ed7c,91.0.187.190,http://jones.net/,2015-11-24 22:11:43,TOR_NODES,279012,"12.835284, 11.126703",Allowed,Littoral,Bafoussam,b5a22cce8726b929473107cd6e09d699d9ded16d17892b75757cade45c99d9c9
b50555b6-07c9-4575-8072-0007538daad9,e4e24f5f-ecd5-4ba8-8798-7e516f45fb8c,7.161.191.145,http://www.brown.net/,2017-06-12 13:40:53,HTTP,510001,"9.490711, 13.931515",Allowed,West,Limbe,b4dcb23a3bf5bd61589dd27af65ea16b1a684806b146a5c80eb87ca3a6291c4c
668adea0-e109-48d5-b71e-6be0dde6d97b,65b5c5de-0d89-4caf-a7f6-29ede4d9b1f0,75.130.51.149,https://www.stewart.com/,2020-01-30 06:49:12,HTTPS,473739,"3.102968, 11.674768",Allowed,Northwest,Ngaoundere,14a77449467a416fedcbcd389764c8724365f004d2c0d26646ffa2ce2fedb954
89d5c08a-f2ec-4b90-96a5-e92a8048f045,37982b3f-14ed-406e-b3fc-2a288bd0a169,26.122.126.188,https://www.wall.com/,2017-08-19 13:06:12,HTTP,29214,"12.028585, 12.588409",Allowed,Northwest,Limbe,9e0f9b812cfe71a7aac33f4ea3aa4c256fe6a9bcecf182de8c587f3bda3eb89c
4c95d8f9-d25a-4ad6-af20-cf5d03e3b0e6,ed427647-5830-4ee6-8898-2a80c5947000,54.166.196.216,http://www.barr.biz/,2022-07-19 15:14:06,HTTP,15250,"11.857659, 14.752734",Blocked,Littoral,Bertoua,0e4fdf4ca3ff95d0f0ff3022ba77cf77ce238c9c52c40ba65f5470b9f5bd25c0
20d79a0a-890f-43f2-bfd3-2f71b38e294b,1c0a39a7-59cb-4426-a166-ac8f473c90c0,135.209.110.174,http://www.smith.info/,2022-06-04 00:57:09,HTTP,672961,"2.183388, 11.424843",Allowed,West,Yaounde,d39667e09d024153555c6dd672e906f388418504ed9588c77c76ca2176472a3e
85b2db11-9a66-4f9e-b2a3-85284cd8b3f8,66709250-a18b-46db-bcea-65acaec406c6,203.198.210.117,http://www.mason.net/,2019-12-22 12:29:59,TOR_NODES,898655,"5.208356, 10.323183",Allowed,Southwest,Ebolowa,b77d7b1c459a8b3b15a6146cabe786818fcad1d2956da885bf0e8ab0d0cb0484
a30372c8-fa51-4d34-bafe-0bbc1fc97263,84a983cf-2780-4ccf-9ace-c1df46e691af,201.190.180.233,https://stevens-torres.net/,2017-09-06 03:26:21,TOR_NODES,987791,"5.862061, 10.352308",Blocked,South,Ngaoundere,d83c3524229db6012e9ddf57ec3536af28c3b3995f9092d876c6f88fbb9833ed
f7c23d18-9d87-4783-a3eb-182e42a70c76,9e409674-a67d-4bdc-880f-94f9bca0931a,121.3.146.179,http://watts-chase.com/,2024-04-10 23:27:28,HTTP,492070,"12.200569, 12.454462",Blocked,Littoral,Garoua,7f643c95831544091363c3ce0309bd1cb8c507c7a19729da219026439b947d48
948c2f93-504b-4f96-9d27-bafc49ee86bf,b9b48378-a8b3-4b21-ba28-7df590b47d03,161.12.66.107,https://turner.com/,2018-10-22 23:06:55,HTTPS,992446,"8.291560, 13.510496",Blocked,Far North,Ebolowa,acd83f41c68b1d813584012f12937bddc187baa0aef12d672e774a7eda7ef1ed
225311a2-280a-4962-bb59-f6a03a50e9c0,a315aa81-5f2e-40ce-9f2e-b28894238fe6,101.141.134.152,https://martin.com/,2024-05-23 14:01:30,TOR_NODES,466192,"2.766498, 8.594691",Allowed,Adamaoua,Bertoua,313d224fdd29885476e48627c33f7b2fe0cccf4546a8314da78132b0d950f800
2dfa1580-669a-42df-8f96-1d831c1914e3,697fd309-c421-40ed-8695-cb656e2f21f0,17.208.26.220,http://www.parker-miller.info/,2018-06-08 08:37:21,TOR_NODES,531726,"6.483576, 9.728460",Blocked,South,Bertoua,a80204b85ce6bc455ecb5776b8983df83fd7284c6425a763d69585deb8bb3543
7b4743f5-9b04-4c75-ae2e-0f9bec3ffdf7,c91afd78-4974-40e2-96d7-2f6a16e5b306,10.94.98.44,https://www.hall-houston.com/,2018-12-31 01:46:14,HTTPS,503382,"3.635844, 13.528580",Allowed,Littoral,Bafoussam,5053b2b2b31579888599600be0ea2b21ebf1c3f81a62973561609d617d305444
d43dc77e-aaf5-4613-bd05-1a56bbbcb9c6,0c8ec039-a2ae-46e8-9b5d-e366e3a7f6ff,158.58.214.111,https://www.hunter-rollins.com/,2017-02-28 00:34:56,TOR_NODES,607094,"5.904175, 13.908216",Allowed,Adamaoua,Bamenda,1e7b2f856552d063d1ab64df3b21776ecf4df806fa791d6fbb480a86c00323d5
1ee241bb-9dc5-4013-9859-709552074ac2,4cf39483-ce47-418c-b7da-a1bb4b0f7fcc,5.238.52.100,http://mcintosh.com/,2017-05-23 01:50:49,TOR_NODES,466826,"6.802503, 11.377531",Allowed,Northwest,Bertoua,2013206f7a0940bf8012d8f26725ed5f65d87c53fdebc9fb7a17a5a598ead121
87c1bb4f-4b17-48d6-912b-a08b33e81d03,83db2869-fcc6-443d-bc56-e0d1d7a30e5a,30.92.128.39,http://smith.com/,2020-08-06 06:29:01,HTTP,680470,"12.621142, 14.694750",Allowed,Central,Maroua,a84741fa96c70b8e27d351a0d7114e2d445354bdd18b35b4c874728cc696945d
e310c507-7e84-4803-8222-f42b7a9300f2,e4230d73-017a-4292-9c2e-21c8c7306dd0,118.78.31.255,https://rodgers.net/,2020-07-16 14:55:05,TOR_NODES,754380,"9.804986, 9.254536",Allowed,Far North,Bafoussam,01a087134a18872cc7e1e073333bb27fd158e9341a68bd500167eadd78e28756
533f2856-62fe-4469-8af8-ac77dd504cc2,f4b14820-3201-4456-897c-05da2b74bb30,180.82.52.12,https://www.vaughn.com/,2019-06-24 11:01:21,TOR_NODES,494989,"5.856247, 11.661717",Blocked,East,Maroua,2420ffbcd0c122d2fb4a04f1ea025f052cee8f3f007409978cc312c17907c2ad
f68d937a-0aad-4c8b-96b0-2089457603ff,b17e1a3b-eabd-4795-9684-6274aace3bdf,31.14.190.0,http://hopkins.com/,2022-03-23 13:35:25,TOR_NODES,383361,"2.246544, 8.449070",Blocked,Southwest,Limbe,7cd5b735535435931d6634c4953cc8c25609c38456609cad2bff05c48873ad91
d293a459-1fe1-4bb0-86d5-d45a8909aa5f,b1f611b5-2df4-41f1-9a56-33e9864239fc,97.189.232.42,https://perkins.biz/,2023-05-18 11:56:50,TOR_NODES,950675,"11.830903, 11.617503",Allowed,East,Bamenda,0d5f47b3e6a92a0ff2665fbfb9557b07ad0039d9b8dba8e597e740a7d98223a5
28519585-0bbe-4e2e-a1ca-53b5efb79aa2,64c3ccb0-877d-4f2a-ab81-8a44c465cda8,182.25.79.63,http://bautista.org/,2017-09-10 05:45:15,HTTPS,286708,"5.218608, 15.955533",Blocked,Southwest,Limbe,e24ed702181df31b2dedf42a8bc9f21f476182b1225583f81a35d3b8cd6b79e2
437f8ce3-47ea-401f-8751-a03b73f3f23f,ee799261-8ca9-449d-8389-804854d4411c,137.250.137.209,https://mack.net/,2015-10-12 12:06:10,HTTP,60649,"4.920262, 9.663507",Allowed,South,Ngaoundere,68dffd541ae460087090c211abe928455da363ef3e88cff575589a7746f1ce31
c8250635-3712-4983-801b-2ece2c80936c,aa6dff78-0b5a-432b-ab0b-6992cfbfae48,48.78.163.11,https://keith.com/,2017-03-11 16:02:38,TOR_NODES,368246,"3.598975, 15.613671",Allowed,Northwest,Douala,9f0afdbcfdcc1e0293cc245747e1c3e6bd72fad590d2dedcb79e0db14f8400d7
cdd97afb-7924-484f-ac01-71d134d1b364,0366c75d-a67e-48f5-9f2f-39c10e0d60c0,185.132.79.107,https://becker-wiley.info/,2018-01-15 13:05:05,HTTP,8707,"2.771368, 8.731636",Allowed,Northwest,Bafoussam,828f00111b28098633716df5d127e87ee85f1cb965fa42ab8f67692a7cc05418
2355c12c-96cc-4d1a-acce-3f8fc52543d5,f01e80d9-b0d7-4803-a9a4-67f90a31cdbc,35.239.7.241,https://cruz.com/,2024-07-01 16:46:25,HTTPS,557523,"9.301511, 10.631412",Allowed,South,Bafoussam,e367a9e4308c5c8e096fd00ed5c8c03a59f546f97a8b764173d4b33ccc474371
9940bc3e-bfa8-4adf-954f-fa0b74db249e,147c0262-8555-447c-850e-416cdfe7bcc1,75.225.13.133,http://foley.com/,2017-10-23 06:13:23,HTTP,215231,"10.499194, 11.108829",Blocked,Far North,Douala,c958a6e38e8a3f35e7e0c73266b74e0500633e0dc3d105ef8249d6e699ddd251
6930baed-fbf3-49a9-9fd8-46d9dd5ea975,7950f153-761d-40af-b7ed-248922d10cf8,203.134.178.50,http://www.hartman.biz/,2021-11-19 19:52:38,TOR_NODES,667176,"2.852259, 15.212076",Allowed,South,Ngaoundere,040344928f83e796893e742c4cf7040ea2a84482c8db5552744896d04f3d92e9
b16b9831-d680-4014-9f0a-79dc31e395c3,023ac1d6-a78b-44f7-8047-78dac8198eb6,205.86.121.156,http://smith.info/,2018-05-03 12:28:27,HTTP,624238,"10.013314, 8.034312",Allowed,North,Bafoussam,383fb3739941044e54b8b23be864f2acedca4a09360f41eea1d7c8cd171603ab
2ed94b5b-ccde-4dae-97c0-b9c04e5b4dc6,5dbad0ff-e567-4f58-80ab-cb5e2a92a7d6,203.147.200.120,https://warren-davis.info/,2016-04-26 23:52:52,HTTP,360744,"9.858356, 9.172486",Allowed,East,Ebolowa,9a62fc821a699a7bf5ab5539dc9c581a190059b0f0f735970a0600678be37802
2e509b24-fc16-48a2-adc3-63f89de0bce4,cbf1fd0a-70b5-48e7-9d15-6642faa832c1,99.182.210.196,http://watkins.com/,2021-09-21 00:48:26,HTTPS,937615,"9.609302, 14.860880",Blocked,Adamaoua,Ebolowa,3890055963a24b1cad2da56dd8a0f118bf14b0f2491c121da88ee65c289433f7
71c3a95e-e7ce-486c-827c-c4b31502b974,874a6b99-02fc-4f46-831d-44a65efa1274,187.33.106.133,http://www.henderson.com/,2015-10-17 12:20:08,HTTPS,287187,"5.569719, 9.737596",Blocked,Adamaoua,Bamenda,d9432a89bc569c0ee0087da000aa35ee5e6ee5a4718293172b07ed7237d9a187
209620df-b5b3-436e-8552-cd85a127d799,75cf7c3a-9846-49a1-8bf2-235731397132,68.165.109.81,https://avery.com/,2023-12-04 23:00:15,TOR_NODES,405063,"7.853073, 9.841250",Allowed,East,Ebolowa,d25e61909bc47ef27f9d247adae064d63e496eae6fc2d1dcf7c40f6dc017e9df
0bab10bb-37e8-45dc-b3a8-efa80fefb8d5,673af045-64cd-448a-a90e-cca41fcf9169,36.156.69.172,http://www.miller.info/,2024-12-24 16:58:05,HTTP,327136,"9.698724, 11.872847",Blocked,Southwest,Ebolowa,1272ba40ef89609062253283e0144a54b9749198101b6072b9cdc52f98c0d853
9e859674-c67e-4517-ada1-a18b96715324,ed8b9618-1ba8-4c11-95dc-4e8c729fbb85,223.90.129.166,http://www.johnson.com/,2015-03-15 21:54:08,TOR_NODES,514938,"11.612796, 15.303258",Allowed,Adamaoua,Buea,993ba5a9045eb2b3371ed6d38b460eabee78be0fcffee640b9160de07f3a4a73
7b82c15b-2a2c-437b-8f4c-fb9bfbae94ed,5244b1a0-dac3-4b93-ac02-b569a0bc7c69,57.120.246.33,https://cook.com/,2016-06-07 14:57:26,HTTPS,412761,"7.252880, 8.788124",Allowed,Littoral,Douala,ad7e676011673d4773a631c3ebdd140ce588134f1ddb8d7d4b0d8935d48fdbc2
8b0e18f6-d0a2-4b47-8da4-63dfd936d019,42da06e4-06c6-456f-a453-4e4f447f60ac,86.96.45.103,http://jones-perry.com/,2023-09-25 06:51:12,HTTP,51338,"7.885881, 14.473833",Blocked,Far North,Ebolowa,e2a3b0c6fc3add8f637338772b0be3a5acc74249feec682ec85cadaa5937db9b
324d7236-27e8-4494-a9d7-f8cd0ac039a8,2b305576-deb7-43f4-8e8f-0b333eeadfdf,29.64.128.134,http://www.phillips.com/,2021-04-11 06:27:02,HTTP,539500,"4.862809, 15.996475",Allowed,South,Buea,f745d90b44e68fa083fbf4f2b1d47a3432df6ac12f4883bd47e54d5b954fbd5d
fc6c5b30-4d87-4caa-b006-4e3a43ac8e36,ce740bfd-2017-4d93-b9b1-84009d8a4518,111.164.177.171,http://mora.info/,2022-06-20 15:56:18,TOR_NODES,935610,"2.773377, 15.232091",Blocked,North,Douala,e459c77268b049418a78b8abc17230ecbf4c6ae67ab1905008cba48364968fdb
fe2e5c19-dd08-4af3-b3ed-088ac5504d17,2be9f29b-d6ed-40e6-b2b2-af8fc5e91499,203.38.190.39,http://www.west.com/,2023-02-14 16:29:17,TOR_NODES,144369,"3.311767, 9.815292",Blocked,Southwest,Yaounde,e81a4fce9ce5fa6a98260fe5ad126a2679bcf8a51fd4a5c3d69e3161c6dc53b3
29cc2d59-26f3-4d2e-affe-9a0041f15649,e92e98d1-7bdd-46c5-a0fd-c50c1bef70fd,211.214.242.249,https://www.becker-hawkins.info/,2020-04-21 07:01:46,HTTPS,680311,"3.872292, 12.204676",Allowed,West,Maroua,4e66e1a19e674361c5897c4116894d23e5b7a9684761f1206e9456db2608966d
d39eecca-37ea-41ba-86c3-b514f3739afd,6a16579a-dbd7-4c78-80af-a960f7efb255,149.65.238.40,https://jennings.com/,2018-05-18 20:20:08,HTTP,16789,"11.350666, 15.911077",Allowed,West,Bamenda,b08e8b66f6d9a546be6519ab9be2c371c174d68d8397119a70e546d69b1fd644
fcd41897-e028-4e0a-9205-19b9da8d9339,341eb1ec-54bb-4bdf-a787-0b092ec59c8e,70.29.33.61,http://king.com/,2017-04-21 17:30:41,HTTPS,366204,"6.281368, 9.426770",Blocked,Southwest,Limbe,0dbda63077328b339f1242aa8d8aff2cd5c4e30fe78268ab157c0145f33b8450
c1ee95c4-dbcd-4143-81f4-fb83842b3dd5,28734e73-17e9-4274-9027-b9718a323f83,73.238.112.74,https://www.jackson-watkins.com/,2021-05-27 20:34:19,HTTPS,98687,"6.898636, 11.331675",Allowed,East,Ebolowa,5f83a5418155c5e6a869e9283f3c6bfcf2fd989c8d9c943da699b3ca197d279c
c07e551c-3d4f-44f7-9cb1-d4af41efce53,6e596ab2-3e4b-4104-b74b-ae2bbbcb2394,67.46.216.13,http://www.scott.biz/,2024-10-30 14:47:45,TOR_NODES,242199,"7.954084, 14.932264",Allowed,Northwest,Ebolowa,f20f431c5b9fc9d07d9048533e36caea09e121f13d2ed628ac2eb40c9a04729f
dafc391a-1c9f-40a5-9f4e-9a7a39d0d4d5,7ea19538-ee25-4a2d-94ff-19a1cc62e965,125.157.162.109,http://callahan.com/,2023-09-28 17:31:08,TOR_NODES,993652,"5.538059, 10.800978",Allowed,Northwest,Bertoua,4c33ba42d993ea9979d2d14dd0d9f85e5a962278bbc060714479a6193d1b3d6e
ebaf2e93-8b45-4dd3-b902-c6dcaaa8a6fe,c5c33b20-8b01-4387-8f39-9d3243385c57,22.175.144.249,https://thomas.com/,2024-03-31 08:32:47,HTTPS,817948,"6.092461, 13.328799",Allowed,Adamaoua,Bertoua,3918f5ca0aaf0ee30d9ddf5ea0434f27d485dde1d078fdf2241c61950e294646
fbe6c71c-6a4f-414b-a922-bb2d8b401658,8e4e7aae-391f-442b-ba0a-4017d2c9a9da,17.64.104.190,http://zuniga-williams.com/,2023-04-16 02:16:40,HTTPS,244557,"7.693215, 14.264608",Allowed,Central,Douala,06e4d4654cc4c935c976f3207e7f1e16e58d2c7c7c7a54931fc136497ae3be50
