Transaction_ID,Transaction_amount,Transaction_type,Channel,Source_account,Destination_account,Subscriber_ID,Transaction_status,Anomaly_score,Account_ID,Agent_ID,Time,Region,City,Time_Foreign_ID
580,6711.34,other,agent,03bc96ff-66be-4a41-88e6-517b6836ceaf,8e4f334d-70a0-44cd-9d21-4f236558a622,b32960e5-d7f0-43bb-a656-6ed9ae33fa7a,successful,0.4399667216734583,c9d77140-dc10-428a-9ecc-5e54b37e8193,f28fd1a5-f7db-4988-9582-57113865ed41,2024-11-07 07:05:27,Adamaoua,Douala,ec3151d83f5b21a2513fbb5c738f334ea60f7e4c25296518401bc27513d475bc
581,4998.43,other,mobile_app,8803d37b-ecba-4cb0-b9a5-6e4e3350f873,d8ba7744-8ae7-4c28-bd5d-1f8ff9ae80f7,559caa94-555a-4203-a6ea-52fd54dde668,successful,0.5876395779016156,bd20f079-a0b4-46da-8ee2-117e41cfd71c,6af20edc-49c5-4ed1-a67f-64a2eabf934d,2021-04-13 10:55:27,South,Buea,94cbcac69973e13af0ee178d3b63ee952ef9fd34db58c205bf6f2689f15ae9dd
582,7438.85,money_transfer,USSD,88ba325b-de0c-40e5-8dd1-26054f98a3d5,6955ebf4-2dc1-49f2-95c3-f7ef9f4c5b9f,c242b76b-a9b1-491c-8da7-90cef68c5b2a,successful,0.8700021373107307,682a746d-5cc2-44aa-99a1-a338c03f701c,933725b1-218f-4fbe-89b6-fe097b5c36cd,2019-02-17 18:20:22,Northwest,Maroua,3923e5831b0c4813520c85802ec125d498156fd78d73bccf51e604d735074303
583,5061.46,other,agent,af7e6e3b-63b7-4152-bec5-41098632c256,a9aea436-3943-49b7-93aa-1e81a662f56c,ded78f5a-9adf-4896-b622-5bb7d1321002,failed,0.8369346896906487,1a033d9c-b0a2-42a8-b81b-6a83f306d59c,084d19fa-5cc4-40d5-b824-4afa285d33d0,2019-04-30 23:51:44,Littoral,Bamenda,0e7ec2878d2d51d255a13b64c030a8dc981bae250f07db0f4086c40b1d193a7f
584,1057.09,money_transfer,mobile_app,92deeee0-beac-4f73-8743-82f7138884e9,5927d115-1af9-4136-9799-68895e740790,ec311cae-64b1-4c64-9ff9-27510199d24a,successful,0.6597269098068056,87602f02-c0e8-44db-9a22-726768e4fd58,eaca74ce-0475-45bd-a9c6-7cb7a7eb749f,2016-12-24 01:26:48,Littoral,Buea,c9db97371dcccbb5b7a5a3bb5968a34bb1328ccd6bd33c572d4b2e4a1e8e0b3d
585,758.86,money_transfer,USSD,2674b933-26b5-49ca-b172-66d4398bbc37,089195a7-2d8d-46bb-ace7-3246ff8996bb,3f20b0e5-0ab1-4bb7-af06-3ad3a1d69da5,successful,0.5106728094123635,1bd4fb4f-edac-42d4-b872-0e81d0f251b7,2839e8d1-a2c0-4a41-abc0-e9b17bbbe14b,2017-02-10 15:20:33,South,Douala,4ab233b25aca01495cbf0273e334f14726c77b6ecca8bb08c37f8d88be7a1ab3
586,8211.23,airtime_purchase,USSD,ea184acc-f3d2-4002-aff3-6f29b2473ce0,ab9a5308-30a6-476f-9974-b9528de2a7b8,b083ccbd-53ae-4181-a986-ee2ad6fd378c,successful,0.3082293251719621,b2c099e1-0fc7-4a65-b804-cd04686e5f1b,c0b8cabd-bafc-4f09-b4b2-eb83ebf6f07a,2023-05-29 15:29:28,Central,Bamenda,9e018c208d3681892c5349040022604fe326423dc3b477fd4f0d4b9f2dbae4f3
587,3637.12,bill_payment,agent,80fd6f0a-6b4e-4b0c-822c-6c81a513d126,9ed477bf-b965-46bf-88f4-4b579ecc9159,f592ba8c-25aa-405a-9731-1e806150b79b,successful,0.8322111158098344,ecffb831-d5ec-4cc3-8aeb-133374ae2a7a,34abc0e6-5042-4d79-b921-ca77b37f79ac,2023-05-23 15:26:15,North,Ngaoundere,5f1d088ab80da652b40128de4cfdd614ba05a0dd948930ced787de5a6be3735c
588,8716.06,bill_payment,mobile_app,23a7a871-16b9-401d-9864-8c122bd20e95,ecfd788c-d743-4b61-8c3c-d2f1cd6bccf0,03d6dcd1-d199-4c49-b9a4-3ebbb4101cfb,successful,0.000869072809292,c56727b7-271d-4e34-a3a9-ef65254212f7,c344c3f0-e857-4449-a295-7ea0862d5146,2017-03-06 21:47:19,Central,Bafoussam,020da3f879a67bc510e8e29b70ecfff4b8fbf2d94c44d6302982be27c5d7f377
589,8742.51,bill_payment,USSD,40036e2e-7263-48e8-bfd0-c41bbb02d9ae,6299879b-5593-4e80-98df-1ba5af2d4aeb,471c4471-1a57-4411-b237-eca892212470,successful,0.8366487336425704,2245449f-df92-416c-8cf9-e2b01dc38832,a4224fa7-8cc4-4901-a409-9fe1678b5af4,2022-06-26 16:44:12,Littoral,Maroua,4216fcfb77e9492a75592c88552d6096dd401d3075b0a43b0907dea5ba31de4d
590,4450.32,other,mobile_app,9bdb71df-f503-4094-9f64-ef1fc2327e6c,deaa4323-31a2-46b9-ba74-b66e308aff68,a4bb2a9a-4dc6-448f-9c9b-a5f379a9e661,successful,0.8065512137681623,4ebbd9f5-0c1d-43ec-82ba-c3d8d33e72e1,a5e097db-1706-40ed-8c34-dd5714a4b5bb,2017-12-06 22:39:36,West,Yaounde,fd12642d950604c8e680f65a71c244befdd27a07cd7aff8cc2d3c229915468f2
591,5709.94,money_transfer,USSD,06533b49-0a06-4b74-a92f-bafb81322566,b1936ae4-135d-441b-bc92-2dbf5fce0a91,20984136-202c-4636-a4f2-353afad3e6c4,successful,0.5294440179299511,0c7efdbf-9281-4e3f-be9d-1112b7cd1cad,73c11c24-c21e-439b-8215-4d59b27d3ec2,2018-04-26 04:29:44,South,Bertoua,080f742a75554716ff9bd28629301ee3fba0d18c764ecdbfd6aa67cb96dec2dc
592,4770.91,money_transfer,mobile_app,14047bd5-06f8-49c1-bf05-856688eb1cf2,b18beafe-4eba-4958-b75a-b2376321680d,f8459adb-8324-4e3e-b059-eb902b1effbd,failed,0.3504566318395916,419aac52-dbe5-4c2e-ba96-e8ea30edf0d9,d038b407-48f5-4d35-9c7b-bc456c8668f8,2021-01-03 08:17:50,Far North,Garoua,b2a027f14f63455f22a928426e1c1b49055050980902bf8ea486a3b4f4bf7765
593,9749.46,money_transfer,mobile_app,ff665769-5fab-4ed7-a555-f859550c151b,6d00a053-c735-435c-8af6-e7298891877a,7b7f9b53-9c44-427c-a849-874a7c11ca88,successful,0.9680923747042576,f72cee4e-722b-4bea-8e54-5cf02ced3696,c4e5771b-619e-4698-818d-94ff8a9ccfac,2023-08-11 19:09:24,Southwest,Garoua,bdce25c9ef1d8554a1f0f34e85027ba2a65e14293f702dc08e34af69b1c3b74e
594,3998.59,money_transfer,mobile_app,86e358e7-cfd0-4dd4-a9d8-733d4876acfc,5e05032c-9eb2-4d8a-b049-a93d05b35573,b16221f7-e164-407e-b093-7a95296228b8,successful,0.8423647289574671,edf1489e-bbe5-42f3-b472-ef7399c01b23,3132845f-fbe6-422a-8b92-2cef12ed17d2,2021-09-10 19:08:17,South,Bafoussam,3158cc7b4d9526065d23d393c6ed4b201292ed7ed38b1754efaa776f076c41c6
595,1366.14,money_transfer,USSD,1e3fb153-de2e-49ab-b8d4-4a43d5b59f96,80fc7273-429b-439e-9eec-d57c4f7e46a5,e39c2c4c-c1fa-4fc6-a263-88c6e56378a4,successful,0.3012908789395847,d25754c7-9305-42e7-8311-d39d15734fb7,e3a2b61b-56b7-4a2a-b269-14ad40965810,2022-10-03 05:40:06,Adamaoua,Douala,2a050639c0b09db9f22a3fac5ac1f07fdefe6b3be64137994daa5e80cf7bb9c5
596,4686.0,other,mobile_app,8f82c614-f2b7-41f5-9ca2-ce8a87122f00,49f0e3fb-cbc4-47d7-b1b2-c413deb21767,8386c2f9-972b-4a8e-9945-3c1ff5589d57,successful,0.3999873940203261,764eefcd-b618-4b64-8f2b-b65537c58ca0,cf7d0d9c-5b9b-40f5-a2bf-9e2fa209c821,2022-09-19 11:57:40,Northwest,Limbe,c04c13cd6b3932e5c25a17d02bc6b04122c4f40fe736c1380b843e779f7a3bd5
597,1767.02,airtime_purchase,USSD,b7b96568-6d16-4e74-aa98-48d1d49db051,5ea53c4f-7b8f-4746-9e83-f053aea14f80,a8f618cc-d133-4afb-b1c6-9aff3f686a00,successful,0.4270596166398747,59cfdc91-73f9-4580-b709-fe54920ea366,2e9a6405-8be1-490a-86aa-e9563f6189d3,2023-06-06 06:47:29,Adamaoua,Bamenda,0104d0d7abdd188369bfb3de430dd51264412eec5cf496936a4e4e2a36e06dd0
598,3251.59,bill_payment,agent,64b82f2b-69ed-47c5-895e-f2e7a4631258,9c9059da-284c-4a3c-98db-cf4557fdfa3d,06424fab-a110-43e6-a3fa-d77500361af0,successful,0.7553710732811473,3d10712d-2c57-409e-b25f-f11a7ed7a9e7,54b1e20e-388b-4d49-9b4e-0e8a3cea8f69,2019-05-14 16:30:40,East,Maroua,eb4d4e2e28cf80b7c257725dde4c49de2f69e1ba6b9a88897ca919c527075430
599,1360.85,airtime_purchase,mobile_app,9011910b-1eee-4989-90c0-831cb5037b82,3e13da62-4fb8-4838-8172-44a5b28c68cf,b71c321d-4819-4cef-9f77-93a12dc7cdc5,successful,0.6634021211155596,ad2c7806-fd8e-4148-a4e0-c1026bc8e76e,cc4639a8-3cc5-4753-8715-bcd411caf3aa,2020-08-05 21:35:16,North,Bafoussam,97814672f6b34b153410a0c120f3339fe71e6a2e7cc05cec17df0b1cff3defc8
600,1774.84,airtime_purchase,mobile_app,d2ee6cc6-6d13-4933-bf97-d1e5c6df01e7,cfbd0c8d-aedf-4552-84a6-141d54eafcca,319a5855-2a1e-41bc-802e-d9ea2a4f8503,successful,0.7020545883178146,21baf6f6-6f9c-43ce-bba4-d6982378ecc0,a9661475-556c-479a-836f-329e6211fb51,2023-11-10 12:50:57,Adamaoua,Bafoussam,bc18df39f65622c04bee7df506af78d9ba1826b893fb3044eef569191df6e8fb
601,8172.29,bill_payment,mobile_app,3edad084-8cd3-47c1-8a82-cacb946cc4bd,81f6482f-8770-4321-8244-9c6a0c22bfc6,546486e8-bf5c-492d-b3ed-f78e9fb5505f,failed,0.7086288561154858,53f3b896-f924-4e16-b301-045da82a47ab,57aa7ccd-e996-4b31-aed0-8b9d54ce942b,2022-12-14 14:17:07,North,Garoua,5b20d0691952fad0a380ba613781121b0941a98b894def1ec7a009da81d54d5f
602,6242.4,other,agent,24ee0def-00c1-4da3-9103-ee1d1299d0b6,3ee6ea2b-86a8-463a-b716-8f2b5fcccf74,e95a4ae9-e1d5-4e89-abed-e4425fe287a6,failed,0.7603066185998387,87150f35-c831-475b-8fd8-7102cb8aef24,37de77fb-4539-4155-bb60-1d93abe1fcba,2020-01-19 12:39:06,Northwest,Garoua,8db2292a9614530bfd1fdf3b5b4c99c49c220348780b182ac1688f4cabecde34
603,3253.64,other,USSD,08072439-368b-487c-8f1a-12943447451f,5bdcd662-57a6-4e0d-9aaf-40b868824995,95459feb-d2ba-4988-824e-4cb506d1f9ff,successful,0.4367140603193168,e6d38e75-eb72-41fb-b42e-2b2e427a8d73,f4ee8a5c-8288-49bf-aa05-729ab03b8c9a,2015-10-31 10:28:29,Central,Bertoua,16d819f1280d2f6f98a2f303896b2d4d9ff533fcae7a8683b385593385c09dfa
604,510.09,airtime_purchase,agent,fb017580-bca2-449f-97ff-cc2d2ce3922f,f3b119ae-d7c0-4e2c-a4fa-ec2b8626c449,a5e59694-3260-48ae-aa81-4c17709455fc,successful,0.7576709626338264,8724197e-d5f1-4d8c-b9f7-81c85c2f2942,5b8e57b1-0bfb-486a-9e6f-b0cd41dfd8ed,2021-09-05 08:48:35,Littoral,Douala,25ed400ce5da57a91e3bf857da70bcdbecc7d2955b2d2b9cefd781c47b29ffa3
605,317.07,money_transfer,agent,219d6e9b-d1b3-4f6d-aae2-b2896f1be204,80d44d97-5d86-4fcf-8e0c-f2b62fb06f57,ddc8c1e5-a927-4790-9eee-72944c2e0481,successful,0.8097636054129599,907c771b-1a2c-45ba-b7dc-9d83ea2adf34,289759ef-2086-4d0c-a35b-76369b3f8907,2023-03-29 19:56:29,South,Bamenda,019e78d657ae7ead84896eb7268868283e3d3a7883619839fe10a55a800711ae
606,6440.07,bill_payment,USSD,a74b4318-2bf1-4517-834d-de9ba55d4dd8,8c46f315-2ebd-46b3-986a-48226c83da8e,bbf1e198-5042-4300-8fa9-fa25148df76b,successful,0.0776426108224085,dummy_Account_ID,dummy_Agent_ID,2015-04-03 06:17:26,Adamaoua,Limbe,8587a8a91f239e02ade596c54e51081435fb6f1c8cc8d17c6f2fa86acc7bbb49
607,2952.56,money_transfer,mobile_app,d7c85fe9-3b40-4191-adfa-12e83ac875dd,4c08a589-f04a-42c7-93a6-af8fe34dd7ca,133cbe35-7804-4ba1-bbe6-c55fc5141ed9,successful,0.1677161775968608,369e973f-e20a-48a5-beea-04408f503b45,b7155a56-d135-462e-bb02-795c9cc67671,2024-07-05 08:33:46,Littoral,Maroua,58082c9d695293ea7da741c6b928ed390ca5ab38420745cbb460286ae6f27e35
608,7521.69,airtime_purchase,mobile_app,4053f9a0-de8c-46c7-99cd-247200f820e4,47642374-654a-4fff-8c31-236600704865,6057ac2c-a430-4694-ad54-0fdc173fcabe,successful,0.479772184629899,f01b41c4-154f-446f-9501-7962ff698c17,a86172e5-5238-49b4-a2d5-a5e5661ce05b,2019-05-04 18:20:58,Northwest,Douala,d31678b038a3ddf29cee52a2a5ba8f22be21e5f31fb82bf8b129dbbde7fe5e6e
609,1025.78,money_transfer,USSD,7ccd9ca2-4f58-4350-b6df-f2a7f478663d,3359fb9c-ed33-46e1-b7b8-7da20c1f4de3,a18f32a5-b2d1-422b-bd0e-e85961b6e74e,successful,0.2048972972954272,32171f90-0846-4540-a83d-c3fc5cd0419b,17c57969-ffa6-4e81-afec-ad9ef709b91f,2018-09-07 08:23:25,Northwest,Bamenda,a1858b8b906fa08e35c154458a5626385f2d5d0b9d070adbdeb6956904e06059
610,8922.36,money_transfer,mobile_app,74546821-6bf0-41a2-84cf-a045fa2cb362,fd658c63-72d4-4409-b07a-e99043d95695,d82ed1f0-71a7-49d3-9d09-b35f04eac7d3,successful,0.3104225015909728,917f0ab4-df75-4060-aad9-5c4f73d69ec0,5a9292a1-1311-4ac4-ade9-145480bcb1e2,2016-12-03 13:45:01,North,Bamenda,95d4b088f4e21a3b8ae17a0f6bf86c0d17d0fb9950b9571244f4083a49df824f
611,8276.18,bill_payment,mobile_app,00e1676d-7024-48bb-86d1-d20e4e6c4de3,f3f289c7-c15c-462b-b9bd-f40fe4c67834,205c6008-ece2-4dbf-8aef-dfb82ffa33be,successful,0.3068317174554054,c12960e1-9899-4049-9e76-189bd9b393de,d5f32772-5bd1-45c4-b7bd-8b73bdc35900,2017-04-17 18:33:25,North,Bamenda,ea9e604caf6bac24006e5a63abe6ea64db40c05d37e1432f86a6b6e1942bc66c
612,8188.58,airtime_purchase,mobile_app,c9ffa220-8e1e-4f7b-86c5-8ee989e57da3,1362a06e-6337-4473-8d7f-75c664549ca0,10a7655d-7d45-444a-a735-5457fa7bece4,failed,0.2846750759356329,4a11cf5c-7904-4d3e-a19c-957c17acf106,2f47078c-0d55-43e8-b339-a866471448cb,2022-02-26 02:16:42,Southwest,Bafoussam,5cc2c951417e50887ae36e82be7f9a114f2d9066bf725539a65b58645fc55ec4
613,1398.38,money_transfer,mobile_app,3a669412-332f-4f08-91bf-77db021b6828,5a2ed721-b5fb-44de-a69f-425e69f913d8,b531c9f9-fff8-4a34-8808-cec08c8d15f7,successful,0.1022255810380655,fe80121b-9f60-4e11-aad0-7c64f803bb7e,01ade5c4-4cad-4c76-a7bc-6bbc9d62b2b7,2019-08-08 07:44:12,East,Ngaoundere,a7ce859ec11a31bd0b657b03d9e3a8c60d070dba1b55d8e69aaf202ec51c3c8f
614,225.43,other,agent,b0b3ddbd-434b-4a51-9bf5-8ed295ed7819,8b20bd44-4244-4701-874f-5faab4dc78e5,6f4307b5-7593-4f67-813e-343bffb3d7b4,successful,0.0607390275955406,429dad8d-feb5-484c-b79a-7c628682799f,4ee00345-c0b4-4243-b5c7-f4a88662cb6f,2022-06-23 13:54:03,West,Ebolowa,87969a81b6a584593213f31cb10e88dc20145b4b9c0e8287e9413f582a852936
615,9951.11,money_transfer,agent,4a23125b-fa02-46da-ade3-69a41f17d28c,188ba482-1bff-430b-afa9-f989fc05845f,bd0671bb-0d3f-462f-b649-d06b55c707a2,successful,0.1112863127039792,13b8d4f8-3169-4e2a-82e3-ce6c5a248232,60cd8a48-a75a-4f4d-b593-dde15a5d24b6,2019-03-05 05:15:15,West,Maroua,32c7207fa9e23cf7a077887bc1d0420c6c9546d95ee1a2cbc2900867db74d29b
616,1613.75,airtime_purchase,mobile_app,6677670d-baa2-43e8-867c-106fd302209d,d07ea568-3023-4e4d-bb76-3c4e654b1c0a,b1079124-1c96-45c4-8e9f-91a13cd458c4,successful,0.907691547017802,d3db6731-c6a3-4255-8fe8-63a934b48c5a,3311843a-c49d-4543-8be7-54db37d60143,2020-08-06 11:25:28,Far North,Garoua,deae08d183b4b11c6be4215014400e7b809b857b0739e384b390f16d93114c92
617,3274.29,money_transfer,agent,c4bd8273-f064-404c-950c-e417f8039379,6c584705-dfaf-4840-bd43-b956dd983e73,7092b5ae-184f-4e0e-94f1-c756f81a3ade,successful,0.8057463885271936,57a5d7ab-3d65-4011-a2be-423d87b91585,d635a683-5230-4f46-9068-2e81e3ae076c,2015-07-03 19:50:56,Southwest,Bafoussam,325b1582e277104e3d43690a41b2749f4cf2f6aad8c6128cc951ba2442197570
618,8772.66,money_transfer,USSD,e0b17130-d468-4216-af38-0372971cdf49,d7a7fa32-7ec8-4d4e-98ed-d1d1991b661f,592d9cb8-d136-4adb-bb09-1c561fb92ec6,successful,0.1992571920836048,f3b8a331-2814-4120-8204-7b6cc6259762,a8af62a6-a551-4d84-8980-97c2b554e978,2020-11-23 03:40:45,Northwest,Garoua,11b68bc443b1acd4c95f168ad59423c99583cfe05a04617cebd3a41e1a8b73bd
619,8158.08,airtime_purchase,USSD,9dac0abc-e83f-4002-b682-b16bbfd01a10,003eda2d-a06c-4a89-9d5e-50ec5ed1e52d,c39bbc81-5506-468a-87cd-c594284bad9e,successful,0.1847949600657822,935b56b7-b952-4b67-8a1b-c0f75407dfd6,1e02c0a6-4e7b-470e-8645-528cc59fa327,2024-04-17 14:08:07,Littoral,Bamenda,8313a088974421ead3fcc40b136a71283239766aed943b25d2843b5162322edb
620,1756.74,money_transfer,USSD,a1876d0c-8be2-4c27-81ff-907f26347f4b,9cd00e7c-fed6-4386-88c3-cb2039c7366a,d1ef274b-0dba-4cfc-b379-c780af92142c,successful,0.4235035037845794,95c5f1f5-1587-462b-b693-b244a0ba70a8,5d7a5000-258e-4b07-98c6-8a591706c46b,2016-05-05 16:39:16,Northwest,Ngaoundere,0eebc471d8869974c2ec33b45c7855e0a6f5f16dc7fa50f59604d55dcf07f666
621,2405.25,bill_payment,USSD,47af13dd-65f9-4eaa-8102-84b27b2ec70c,8a728ff6-3481-4a0d-aef2-3810f9523368,27f2c6ee-dd55-496e-baeb-e52c80d173a0,successful,0.0557672905394867,ffbf912b-2402-4c26-a5d4-b8569b714d75,26e35f49-76c6-4cce-8b5a-4e87634e78af,2021-05-31 00:42:58,Littoral,Garoua,ec18bec1be8556dda721e2df705a003dafdf83dcb61f25dbd8b2c6ccf092350d
622,5074.54,airtime_purchase,agent,d34b101d-6083-41c3-b318-432108823fb3,870d3e1c-b5fd-4f92-9fe2-9f011dc7ccce,1ba6c4e5-ce8c-43c5-828e-c3b1efa9f79d,successful,0.1766742091482795,d224deda-8c14-48e1-bf02-89814edda385,4dad2c16-6020-45de-907a-c28fd3cbe16b,2024-04-11 12:25:25,Adamaoua,Douala,96f7e41c1ec578774fa0106988a21a37f65284f1969047e96cfbd2c0aaca9d97
623,9379.32,money_transfer,agent,003e9dda-bb94-48d2-9e6b-236f1e86f520,a90d57a6-d4b7-4a76-b80c-3d314b1b4f10,8ff2f74e-da10-4a4c-a9d8-183877b44c3e,successful,0.2728012117750172,742ed50b-e567-417d-9edc-5231a8f33a9c,07b3308b-272d-4aad-a26b-c9fd7a249e70,2015-04-05 10:07:31,Far North,Yaounde,15fcdba2c1e5d53117bef42502777d7a714c3e38ef7bd29f2464991183bca3b9
624,8314.68,airtime_purchase,mobile_app,02b0ee43-edbd-4bad-b9ad-501e5c8f9132,479d7a8c-b9a9-4b91-9fbf-3b56fb41b4d0,4c5cbcd2-83f1-47eb-a662-b7ead9503336,successful,0.6363277627464814,cd004f77-7497-4c15-b87a-3eea9cb6059d,6892217c-415a-41aa-88cb-9d72167dc7c8,2021-06-29 12:48:35,North,Maroua,ca41a30dd92033a02ff10ac98765b8fd583f460960213f03372ef5766e367524
625,2144.25,bill_payment,mobile_app,b6898a26-b1e2-4d77-ae8e-8a407eefc1a8,0d07bb3d-cdd4-4ad4-955f-340073406d8d,7b50a0cd-689d-4615-96b4-4d56016f81b0,successful,0.1251622130346814,22792b39-b7c7-4d98-9061-1fe07afb0504,56828e39-70a8-427d-8611-5b0c3d37a49a,2021-12-09 23:01:01,Central,Bertoua,e4e994c5ff52f1203878d99543dce9edb20a88d68d111f545dc3b019cba63fd0
626,9488.83,other,agent,2b3cbb5e-2143-4553-8dc4-924a6439bf0e,958251c8-20ea-4736-a52d-ca51369bc693,96b0ea5d-f7a6-49ec-9df5-d92dab498fe3,successful,0.8485072372054795,8f5d7354-085e-4ad7-8a3e-7c393c97a1e5,95fd1eb5-8d9f-4c81-8160-d5678e4312db,2019-09-11 07:34:03,Adamaoua,Bertoua,acc84d13a29c9648a01d400edbbd9fe42f69eefdfa467168e5113b4bc2abc2e7
627,5889.52,other,mobile_app,7fcfbb7f-dd23-4620-bdcf-112d9d4f0765,643d6d0d-6bd4-47e8-85ec-5757dbe76ec1,0a2de4c0-c1b4-4621-9d10-fd95fcc62d07,successful,0.9230406777064823,5b904d4d-1a00-40a7-8038-35542ab2fae6,798a8e62-6183-4de7-ba0a-1e4368d0e295,2021-05-07 08:21:04,Northwest,Bafoussam,5492b7456afe79a7614d3a6d1102ab6537838afe0ae43157c8a6094f6cbf8e5d
628,4270.62,bill_payment,mobile_app,cc48cb83-5083-4b94-bf26-0aa79ef4428f,94fef448-efcd-4044-ba41-cca33c832369,a2833df1-38a1-4074-aa30-fbdb9d35d1c1,successful,0.7957405195461311,6ee62fb2-0ca6-4629-bb74-f1e371e336bb,9592728e-8358-4942-be03-7a0b5fd6b999,2023-09-01 11:06:16,South,Bertoua,cac625fb1ab0b88056d3b3cd01cd4d24d41c60fac11cf38575cf0727cc490882
629,6215.26,other,mobile_app,137f3b17-111b-46a3-acb1-8073bf683270,2ef3294c-ec0b-41eb-8d95-29f685a50d95,970d97d6-32a6-4cea-bb81-44ad97e7e3a9,successful,0.6871389921073694,3009aa18-c300-40a7-bec1-07fedeb3826c,973dac20-82dc-4ef5-8563-40adb0b7210f,2016-05-08 11:47:53,Littoral,Bafoussam,18437707019086cb299ecc256c46ebf2e9f1d2c02941732837eed4475e235e41
630,9581.65,bill_payment,mobile_app,f5b2a55c-b21e-4634-974f-b5b5e3e2350d,a9a9aed3-c3b9-46fa-b4e2-780b0750f8ab,e0d0a11c-6b62-40e4-9f38-ef709862c75c,successful,0.3829852782766174,54bd0407-b991-44c0-81ff-a97877e5abb7,ce234cb3-a009-4e98-bd98-4a4c317e5208,2023-02-10 07:56:58,Southwest,Douala,eb3a1eef08dc11486e0a16f46c2cac016ecc6d31c23d52f13ea3bbac7149e4eb
631,7860.07,other,agent,7eb485d5-00b5-4947-a6bf-7ddc9e4de7f0,f3ceccb4-1db6-4a94-8a81-263f07511310,4702e463-4d1d-41b0-be5a-d1cc80aa4917,successful,0.36933635905851,bc63b8c1-dcf5-4d0e-96f5-5e4afdf7ac58,d18d7b90-387c-4aae-952a-f336dfc187d0,2018-08-23 18:01:22,Southwest,Yaounde,02dae1c095ff95a9842a7c28562a1074284ad2bbec050b0d73a832ef0f97d7b2
632,2606.65,money_transfer,mobile_app,1c98b8a3-5716-4c7a-a04e-81a794c18301,2b084486-9708-4237-985a-4710b670015f,cf7c2540-6c31-4843-b0ff-3c3445d6b8ed,successful,0.6424826937050003,81fd00b4-0934-490d-881f-7709ce22a3ec,18deb4d9-9dcb-4da3-aeea-4b62f3799724,2020-07-18 18:55:56,North,Ngaoundere,c0b3d1bd7b236945908b999c923bf14552eafd8909adc37b4f065adc723ff4e1
633,6606.36,money_transfer,agent,a1831864-c5f6-4413-aa0c-c8d1c6cfae35,c1f85a8c-e309-4703-91ae-aeb9cc3a3da3,e2428ade-3344-4edd-a7e6-067acca55d55,successful,0.6196249726659402,6a0e36c0-dbea-4872-81b9-0fe41639b9dc,cb49d556-128e-4859-bc50-1a54344d5a2b,2019-11-27 17:45:46,Southwest,Ebolowa,e73d8d485fd28cc3cba462eab100f098afa9a924e51feb2cfd4bc67b1cfbaedc
634,8996.76,other,mobile_app,932cf0bc-c68c-4667-8e63-346c46d8160b,f17afbd7-68e2-460b-85de-12a20a831258,468bafab-6115-466b-bc8b-a3669ebec14d,successful,0.9655628476477592,ef9ddabb-0e68-407c-9814-f1ad72518f7a,1a9405ad-f45e-49c9-8114-5c148721cf86,2020-07-01 13:23:39,Central,Bamenda,140bab10a26f74f61b1e68f4d623e1b387f81a9fcc5182a05789a69d427e8839
635,8812.49,bill_payment,agent,c168d6e1-802e-4848-936c-ce5e63566f2d,5aceb12e-27c2-4078-9e53-f1d339a2e8df,e36d4418-6d1c-4782-a4fa-186fecafdeb7,successful,0.9559360984318672,54a14a75-09f7-405f-8f69-5e80eec4b27f,d2571aed-ab84-4e5a-8e03-0564575ce17b,2023-10-19 02:51:54,Central,Bertoua,f7098985eee80f50bf6f2bcbefed204554f376d078dbd736e7f05c9c3e10f447
636,1955.72,money_transfer,mobile_app,c7c11cae-3a63-4ab1-bd84-ba2691fda913,a1fa5352-fe1e-4eb4-809a-cd72d8cc4920,30a05783-1d28-4f0d-93f7-409955a01457,successful,0.7007620363705854,f30ade70-922f-4505-b71a-b1b792f9f40a,9a6e699c-d9ec-40e4-94ac-772cd897dbfa,2021-07-29 21:33:16,Central,Garoua,5bfad30cbfd7e37385de00c6971a4e250385de0348541eff235999daef3f6f6d
637,6122.78,other,mobile_app,5fb8d7ea-553e-41cb-96ff-cdb967d0ab61,504e6801-0c94-4604-9eb5-982a783a6124,5003e3f4-56d9-469b-a3ef-84498a64b65f,successful,0.5646354763251278,da90dc44-1bc7-410d-a3ec-0121c63f8fe5,7993e53c-6658-4207-a7ff-131f534e3f57,2022-10-13 11:23:44,West,Buea,aadc8b054ac95b38bb672d7f12be686a2de4a6e3964cf0e4247d756d81bc5cd9
638,4380.04,money_transfer,mobile_app,e7690803-3145-495a-9a58-ef9f8bded40e,625dd26d-57eb-48f9-bec9-d35a573f28bb,6e0ec65f-58db-4cf3-bab1-2df5a2a61306,successful,0.9046313193939556,b9ce24eb-b969-425b-803c-97d3a4fd60fb,e88250a4-674b-4aba-9c21-518f45838e94,2019-08-05 12:44:58,Far North,Buea,8e5895f3aa89824286576a03689cafca2c580c259954f5c5340957b08a37c418
639,1388.62,other,USSD,9b593ba1-2d83-4297-82d6-6578124d0707,627bded8-e08c-4a94-b45f-f28c72fcf7f4,12892eab-f41a-4bd4-baef-63832fc8661b,failed,0.7329047454046801,6b68754d-1c42-48e5-a013-78d1694c1123,9a1b4667-af74-4b48-b423-d0ee4780dac0,2021-01-13 19:52:19,Far North,Douala,101984a0122d51d0c7e797b8a16e59728a4a68d42d1c48a440186445191d8364
