App_ID,App_Usage,Time_period_Start_time,Time_period_End_Time,Duration_Usage_Period_Hours,Percentage_Use,Date_Time,Background_Traffic,Internet_Traffic,Cache_Size,App_Data_Size,Date_Time_Foreign_ID
4778511e-5ad0-4bf3-96cf-2a9b6f819f72,12,2019-06-26 17:15:14,2019-06-27 08:15:14,15.0,83,2019-06-26 17:15:14,1292,9841,326,1305,6187eff06a4d094e0c08d3c90c547b4842445ec4f7f7062868d839c37f3ac1d8
205edce5-d268-451d-b8f7-21d11c066d95,90,2021-09-10 07:14:12,2021-09-10 21:14:12,14.0,29,2021-09-10 07:14:12,1372,2593,160,403,df323862ff4dbb2d32d1622ce38520d7272fe135e1d73e37de9f3ae70eeda237
282ba36e-7b40-4cd2-a74b-4295d3ab32d3,26,2021-10-20 11:59:04,2021-10-21 07:59:04,20.0,94,2021-10-20 11:59:04,4834,2326,37,1867,4c0e6aeb859be3690e80d36fbe15f10dda0d148fd34567524e28f9ee5529472a
3e66696e-7e1f-4b83-beb4-b0eddb78e176,12,2017-12-16 08:07:19,2017-12-17 06:07:19,22.0,94,2017-12-16 08:07:19,673,6420,244,667,13d4bc6f355336fca1d4a72ca4d3c08d64bec87ffa41661c4c71b0cd51903fb7
4cb8dae2-1ef5-4a98-a849-1f6e00984199,33,2024-11-21 00:46:36,2024-11-21 13:46:36,13.0,28,2024-11-21 00:46:36,3216,6113,252,1554,c51a777bb30a84ba9e17fb70ff34fccb21bb28ef18d554b31a5b29dbac3c4888
e27201db-43a1-47f2-83ab-b5c825fe6d9c,29,2023-12-28 23:21:31,2023-12-29 01:21:31,2.0,27,2023-12-28 23:21:31,4413,9191,333,422,2c7d868971bd48d6b252facae957e6725d8f16901ed1e64847cde78f0851dad9
fcf21716-07e5-4e0f-9f47-4a710277c6ae,17,2016-09-10 11:01:28,2016-09-10 23:01:28,12.0,36,2016-09-10 11:01:28,2902,1062,272,257,2e4099f6854d5764671048fc2c8ef25c7b449b9c15be31a8834f57cc30b7adef
43afa252-010b-4f43-bff8-fe1831388d94,28,2022-01-02 22:50:16,2022-01-03 11:50:16,13.0,26,2022-01-02 22:50:16,3684,5850,338,1705,5b7ef54729d4370cb90486c79f4ae06f2d161407a668b94546910e4af98d1637
bbb338e5-cf6f-44f5-ace7-5deff0ba19e4,26,2024-05-10 03:19:52,2024-05-10 18:19:52,15.0,10,2024-05-10 03:19:52,3747,3807,442,1105,e821c8c974c0455473cf4cbb43c446881c63dccec7fa2419ce86ad56b18a21f9
60fc033d-c237-4fc7-aa14-7b12e83c65b9,21,2019-01-10 09:56:03,2019-01-11 07:56:03,22.0,99,2019-01-10 09:56:03,474,2943,288,1350,e6ec572ef21c81239d5e524c9085ae737e1fa6dcd265c72bd90ecf0f229dcb4a
76ee3631-bd26-4f84-b91e-1494249412b2,35,2023-11-09 16:48:09,2023-11-10 03:48:09,11.0,15,2023-11-09 16:48:09,4486,3071,480,1025,5cd3b070ab1576cf5b927428d243bba4ea99de8459900fc5821ec887ee98f784
8b942004-006c-4e62-9f32-02c16d69db8b,46,2016-08-25 06:39:26,2016-08-25 08:39:26,2.0,68,2016-08-25 06:39:26,3358,7000,477,1335,9ac08a4ab1aab3f12d37e27a781377518058fbb4fe8300d9e7007d669b94eec6
4f7121b1-8e20-4571-adb4-c3377836c0cc,55,2024-08-06 13:17:09,2024-08-06 20:17:09,7.0,86,2024-08-06 13:17:09,4835,3296,488,1582,0eb7763784bf3528a303b45be720c360e1a876f8bddee3624770debded099b1c
f92e226a-e249-4c60-8244-da9b094533e7,40,2018-07-29 13:00:48,2018-07-30 08:00:48,19.0,48,2018-07-29 13:00:48,662,1495,141,337,3f87908559b1fc03dc7660667311a596702e739275de6f40668f351488c2045d
dcb62d7c-b36b-4914-9ada-6b53846d4eca,8,2022-10-19 10:50:35,2022-10-20 10:50:35,24.0,41,2022-10-19 10:50:35,1437,9118,457,784,0745b6d9890657f0ed95c42c5490994e746a32df6f7a8e3108cf7858939aa6d0
edf056d8-4e75-47c4-8d5a-8bc73c1837ce,84,2016-05-26 13:43:32,2016-05-27 13:43:32,24.0,80,2016-05-26 13:43:32,1347,2043,468,270,f7748d02f0f4660dcb0fe80b7b5ee6cafc7e3b6b2c534992d53fb1a754a9e390
60f3ccc5-4663-480f-b91f-a69a0ab33793,16,2021-02-22 01:20:55,2021-02-23 01:20:55,24.0,74,2021-02-22 01:20:55,3713,2845,163,1909,5043d9d4715170519c57da9a91108a23809ed98fbc73b77860415cad03ce5539
0389a390-57ad-46d4-b3ab-cb879c1074d1,9,2019-06-09 09:49:28,2019-06-09 10:49:28,1.0,2,2019-06-09 09:49:28,4175,6112,136,949,fd45eb40019eadda7f13201a566837bde83d05e6da71639dafc5e9864760c345
68d282c0-3bc4-4a55-8966-54b9cc0de8aa,79,2024-10-22 13:09:16,2024-10-23 03:09:16,14.0,4,2024-10-22 13:09:16,465,5046,110,322,418609a986110d84795819505c5ff5cab1c8834f3f6f4d69d42858e6db7d8d36
93e9664a-2d4e-427f-acce-28be55230af3,39,2021-08-11 10:09:02,2021-08-11 11:09:02,1.0,66,2021-08-11 10:09:02,3228,7966,408,1731,508074953c459420bb6624a03185b468e79f21c31bce30fa4b1e061aa969d46b
87c970c8-5648-43c2-ba5b-16ac8f40dff5,86,2020-11-18 07:43:33,2020-11-18 22:43:33,15.0,63,2020-11-18 07:43:33,3927,2957,21,585,c07c70e698359a17746977c391cfbe3d5764a25f9558ac6f81843db8dbc7b3bb
48c562fc-f47e-4f5d-b92c-0f49e767c192,20,2017-11-20 23:16:23,2017-11-21 20:16:23,21.0,6,2017-11-20 23:16:23,4439,4733,63,1080,0ea249a1a30d88c6d38cdde7d15c8dfb750819bea2bad0a523a40dbafeaf1146
a6ce5980-5122-4c63-af6f-81b3d97ba0ba,56,2024-02-12 12:02:49,2024-02-12 23:02:49,11.0,72,2024-02-12 12:02:49,1865,7447,112,702,03e92cb799dc78a0acbab7ee99fd9e4fdd64b2fab876315e712a25bd1692c4bf
31ba8f20-5e38-4978-a008-3c32d5742b0d,93,2021-10-21 11:46:05,2021-10-22 09:46:05,22.0,82,2021-10-21 11:46:05,3113,1114,284,118,595d7709e9ebe403064410c0535015e1d43846072a9cf68a9a8a19c833b292ba
6141550f-5216-419d-b8a2-c4dbba25f03f,33,2020-06-26 20:32:03,2020-06-27 11:32:03,15.0,61,2020-06-26 20:32:03,4995,6483,409,1259,0c421a536cc1331dc4b888acae1156898308070cfd634324d8addad6a1072251
91fbb9ac-c4bb-46ea-a3ba-ad49afcefc3e,51,2017-03-22 09:16:02,2017-03-22 10:16:02,1.0,54,2017-03-22 09:16:02,4157,3871,363,264,6a85407f4ea1d03951c2484b7f28c09f9773afa82c16d305ba95bcca6b44ad19
69077292-65d9-4b42-907b-4564eab2a9ef,56,2018-09-06 19:28:23,2018-09-07 11:28:23,16.0,42,2018-09-06 19:28:23,2081,3416,338,166,3dc5605ec949fe68c0f5a285d3f80cc92393f33cd6de7e4279775e6c5259fdd4
55a85f8c-2685-41ff-9fdb-8d820594d100,14,2016-02-10 20:11:26,2016-02-11 03:11:26,7.0,44,2016-02-10 20:11:26,4537,1794,463,373,26dc56cdbcafd4819151d4425edc329a8d05040bdbb3320c8a83ff2765501391
2215a636-32de-4e07-ab41-f27cdbec36dc,88,2016-11-20 15:32:55,2016-11-21 05:32:55,14.0,91,2016-11-20 15:32:55,2409,1787,140,286,0ba10afd1ddb8a875e5d192de090ed4b8d09f711881f6fc8039102b3ef9ae0e3
3f3ba0ee-2023-4b39-8206-14a8b3d236e3,92,2020-11-11 21:54:08,2020-11-12 04:54:08,7.0,12,2020-11-11 21:54:08,421,2015,491,688,1886532fff6bd5e80ea69b47d1c98bfb4c43ef51013814cda6210848090e1de8
38eb9c65-d179-44e0-92d7-45ab13e01d74,62,2016-01-21 03:42:56,2016-01-21 22:42:56,19.0,34,2016-01-21 03:42:56,2142,3571,383,1994,0320a5658d07b34fef23ffa452c5d3fe9f3a7f40f96d5fdf66a0b38293a2d96a
a11d70a1-37aa-477b-a0b4-78fc865732a3,99,2017-01-16 04:29:32,2017-01-16 11:29:32,7.0,85,2017-01-16 04:29:32,2982,3220,195,1610,968a310ed0612e9853f3626faa97d1d683a88e46d219a204ff79d41bfc5c3b85
675dd8e3-0f0b-45a0-bfe2-0f6748cdaf6e,86,2017-08-05 21:16:24,2017-08-06 15:16:24,18.0,54,2017-08-05 21:16:24,3415,8870,433,379,43dd9a8767ed9577977b6e2dc228a552a61591d1c3ab107149ab9bf4251b8ac2
06c4beb4-82ff-4df3-898e-81b1c8a26c13,92,2015-07-31 06:26:23,2015-08-01 06:26:23,24.0,77,2015-07-31 06:26:23,1169,6083,111,258,58e5997a09b6356cb417a84c722aab8804c126d0e74e2216309afb84dcf4df95
9338df6f-14b8-49c3-9c7b-07bd9f05b2ef,62,2016-12-13 07:32:20,2016-12-13 09:32:20,2.0,53,2016-12-13 07:32:20,1255,3221,18,300,95b64d983278f2152a4cd6265483ba52558ebdd969fc5feb7cd94d24cc2ae476
070fd2b3-9bb9-46e1-9af3-83da988ab143,16,2022-05-24 23:54:01,2022-05-25 14:54:01,15.0,22,2022-05-24 23:54:01,3522,1498,484,435,ad49fd25e10ce9caaa17838898cb26814674f90f1ea4ba79cfe55980b67c761c
45eda999-251f-4976-afd3-f17ebe3a62e6,76,2019-09-17 10:24:47,2019-09-18 04:24:47,18.0,54,2019-09-17 10:24:47,2912,2269,202,1706,1a829d7d6f60b668fb365252692b2725ee43dfc5fcd40c429b952aaa84304095
e82ff165-1ad1-4217-a136-16936f9342e3,80,2015-03-08 13:27:16,2015-03-08 17:27:16,4.0,34,2015-03-08 13:27:16,4165,8319,82,143,6d0cf61fa6e49c4bce846451d49585c4aa028c823b5f65606eddcf912e4c7f10
f5fbcaf2-328e-410e-9b0e-3e1b6a3d7036,26,2018-08-11 22:07:22,2018-08-11 23:07:22,1.0,95,2018-08-11 22:07:22,2696,6790,495,587,8df10d00137153fa34f95e23a0aa6accf313972ade892b57175b82cfbde2bd85
0b459860-5ea2-4605-ae5b-9aa58bb088de,94,2019-07-31 18:54:21,2019-08-01 02:54:21,8.0,65,2019-07-31 18:54:21,4745,5647,488,1890,9a044aaf314570a32aae0a889257baf5090b4d40c2887bda8cf25dc05b6b72d1
3115dc8f-414e-4855-a1a4-238fd3701dc4,55,2019-12-24 17:50:11,2019-12-25 16:50:11,23.0,83,2019-12-24 17:50:11,3101,2785,178,662,92de2a0b22ced2fa18520b70cb18f4c929453a897870c316069c52da9320d1d4
3398bf2c-2ae3-4f95-b504-2e46976f5b1b,27,2019-03-16 16:58:04,2019-03-16 22:58:04,6.0,36,2019-03-16 16:58:04,2888,3629,219,777,cd0930e4870070eb821b6e9dabc7fb23919d22e33bee88c774f0e54643b2a570
9cd46e3a-7bc9-44c5-9bb4-f0bad3b7a211,81,2020-07-22 19:24:38,2020-07-23 17:24:38,22.0,45,2020-07-22 19:24:38,1636,7801,331,1959,6a5edba4c19a1997b19075a4e4d7b69f7eafbdb101f4aa6870f514cd89942cbb
94b56d01-0826-43e5-ad4d-3ae95bc92c1e,93,2022-04-28 20:42:11,2022-04-29 18:42:11,22.0,55,2022-04-28 20:42:11,3692,3904,176,1561,38b85680f984657ef95b00f821b4300e45f1bb34bb43c7e368dce2cc0f3d0e43
55005950-e779-4937-abab-087c48efd087,41,2022-05-08 10:58:09,2022-05-09 03:58:09,17.0,90,2022-05-08 10:58:09,3277,7523,17,906,1027b62cd4b693f879d39b3af1cf29c7cc7eb1495ae90b23517b70658801b6f4
889024ef-5b1a-4b67-b37e-1824c9b6c5fc,72,2019-10-29 00:26:20,2019-10-29 05:26:20,5.0,52,2019-10-29 00:26:20,2793,7760,256,734,59bdfcdd575bd0db8ae0266572ff6c2680ef2ad4a7512d9504fbde51a2506ad9
60a42c61-8576-4dfe-83da-9c8cbe524fac,46,2019-10-19 22:10:24,2019-10-20 08:10:24,10.0,61,2019-10-19 22:10:24,1840,5015,456,249,3bbb77598ec900ae336f1951061c0b3efcbe2c200a23497f138bd4449e211a1f
f9623246-80d2-4ed0-912d-0f7fbfaf9991,6,2024-11-13 17:52:26,2024-11-13 23:52:26,6.0,61,2024-11-13 17:52:26,2238,9032,165,362,47904fa9942f598c635c91d2f019d0a728e63ddac5284202dd3f76eaaef7fb8a
b7b66bc9-c939-4789-bd94-d0af389a4372,8,2015-04-12 06:26:32,2015-04-13 00:26:32,18.0,11,2015-04-12 06:26:32,747,4663,407,1593,458cf2aaecd3e8f80ce5127c3896a4fd0eccb211789726fdf333886bd64bf124
8f62cc73-15a7-4333-bdbf-413b215e58fb,80,2017-02-15 23:13:50,2017-02-16 15:13:50,16.0,96,2017-02-15 23:13:50,3690,4028,233,1684,fa44f7f4047007492d43f1c7588603bb2907c5b789f3146013cbcb65b362e77e
07573fea-b6a3-4e18-9253-351f79527167,57,2018-05-24 21:32:49,2018-05-25 16:32:49,19.0,24,2018-05-24 21:32:49,1206,1309,300,532,a4b58810bd7c91df09eb5c7e1c25ba37e5284075f268a7874e448e5c3e0bb440
79bc2d98-55d4-4ad6-bc29-c7ab2f66e42a,91,2022-06-22 06:26:35,2022-06-22 17:26:35,11.0,16,2022-06-22 06:26:35,3391,5911,251,1228,0af4fe7d946ba7f30807ebbe4773f9e7a24fd3c89562726128fa8f0ac6deeaea
d2d81170-5986-4d3f-be2d-002182042924,91,2018-01-10 08:14:02,2018-01-10 09:14:02,1.0,34,2018-01-10 08:14:02,1645,3449,347,984,960ec76367a2017e477a65f341b8f1dd14044ffcff3f86969f855f6f915a5709
443d2a5e-107e-4faa-9c56-c274fe191cb0,49,2015-11-27 18:28:45,2015-11-28 00:28:45,6.0,58,2015-11-27 18:28:45,3268,2754,351,965,73d31da71fd8843153efd6793631d08480dc5291781dcfa0213f90a0d9289a19
677af16e-2e28-432e-bf4e-e5cf21effae0,16,2023-12-28 04:47:17,2023-12-28 14:47:17,10.0,34,2023-12-28 04:47:17,3315,8710,153,495,717fec8172c6679dab17e59c5ba87f52190f17a151d4ad3d58e1f32f70860498
5c919fab-d18b-44e7-8021-373d53031be9,36,2020-01-25 18:34:39,2020-01-25 22:34:39,4.0,45,2020-01-25 18:34:39,1735,1916,209,1252,bf7e5d7e8e4d26e9635e7e41c9059b87bd2cd550c4bebf47310cadd17506d47b
b6e95170-5a31-4ef5-94c2-d78ab4e97adf,35,2022-07-24 06:22:58,2022-07-25 04:22:58,22.0,91,2022-07-24 06:22:58,3881,4512,40,637,f80beca95cdf21161dde4080c8c01cf919899fed9cd0cd73afe16c35f8336042
7b9943f7-c313-4a3a-9c38-6aa99845b54f,74,2020-10-16 06:01:46,2020-10-16 07:01:46,1.0,91,2020-10-16 06:01:46,4152,5536,334,1488,c1a2403bd2ebcf83bcbd33c207ed6d4ca17d2f2ef4918bcb7f57317b80dba046
598dfcba-a1f3-46f2-94c7-a2a252258d7c,2,2022-05-28 22:51:38,2022-05-29 09:51:38,11.0,29,2022-05-28 22:51:38,1362,9837,241,1117,cab6dea0c2cc835a48265cd4fa5cc669d20f0ff8b8c77b4bb377917cac5f69e4
d5db0c34-5e27-4a57-85dc-9d7bb51b1121,10,2017-07-29 09:54:23,2017-07-29 18:54:23,9.0,5,2017-07-29 09:54:23,4418,8925,353,1900,2088092afc7467d8db3b4c12c2b2b92ea6daeea400e42098ec24b4cf50febc37
2800c86f-cbb4-4221-9649-d3351518be2f,13,2020-02-19 12:46:35,2020-02-20 06:46:35,18.0,46,2020-02-19 12:46:35,1782,7660,373,1737,6721799d37446dccefe73919a78f3f3a45e0307a4e880d17ffaf19a39053aedf
235bf56d-c059-4f55-a484-37165a44a08f,70,2022-11-05 23:04:30,2022-11-06 01:04:30,2.0,6,2022-11-05 23:04:30,1443,9317,168,171,dcec043edb50c9f3c59a5ec85cf3664ffbc4fdb6fbd64883610f8226a7bf15d2
ad11a043-3dad-4445-949b-2b4d346d097c,8,2019-06-04 15:01:18,2019-06-04 16:01:18,1.0,86,2019-06-04 15:01:18,1875,9249,49,770,1390510360ced872c622fceb3842309543423743ebcb57a874fb7bf2a67ce95d
94f903b3-a5ba-421e-ace3-ce6687f22400,29,2018-10-10 17:04:33,2018-10-11 02:04:33,9.0,30,2018-10-10 17:04:33,752,5143,274,576,53490927c4d205d1a30147ed3eabae91db8307dce450b025b6529057d0fed06f
f6cce7f8-198d-44f5-a8c1-85ae1fb4a7ba,70,2019-11-07 15:53:29,2019-11-08 02:53:29,11.0,17,2019-11-07 15:53:29,1381,7298,332,1461,40f6b42c7424f6dc2c5d9398131fbfa2d00e55dbac4a975d3e8fe998a16a614c
70ad4c6c-7c21-48b2-96b5-2dcd1ce63284,8,2024-06-19 15:55:27,2024-06-20 13:55:27,22.0,50,2024-06-19 15:55:27,3363,9399,266,312,c570d6e9db302757eb6b7537f475d4e5699f839210ccd4c7ecc7f0bba438b57e
4b108f2d-e308-4d27-a995-58d0d434e853,29,2021-08-07 23:03:47,2021-08-08 03:03:47,4.0,45,2021-08-07 23:03:47,1185,9585,234,710,fa4466448279233e1b7ed85c231056eaaec8682f992dcd6be25200b2f0806017
1751e536-4c4d-440e-9e9b-b7ade464fcf8,40,2016-01-13 19:46:46,2016-01-14 04:46:46,9.0,40,2016-01-13 19:46:46,381,9214,54,1647,73d15680277386cac7e293bc5ac88d1897d3400bcba51fc4859876e933f9753d
02a61efa-a23e-46d6-bed3-f58a19cc16c7,61,2021-08-04 00:52:54,2021-08-04 17:52:54,17.0,44,2021-08-04 00:52:54,1191,4932,420,1392,23e95644103e2f9d4ea8d879454236cc0e3fab2b5b2c4edf1e4ce3582577d4f9
5e77cbe8-70db-42fe-9ac0-6fd45b85694e,2,2017-03-29 16:54:18,2017-03-30 00:54:18,8.0,71,2017-03-29 16:54:18,1104,9756,400,267,5630d0243b014eba3420eae81ec7349e2c5106a423099e7e6529184f3fccfad6
7f175f3a-af52-42d6-ac32-b4b10f9309b4,50,2020-03-31 04:14:33,2020-04-01 02:14:33,22.0,50,2020-03-31 04:14:33,1865,3787,168,1882,339fec5cd46c8e158e22eb789bb9fdcd72080c14bab51a938b7a87e37ed3485e
7ba98fbd-49e6-4e0d-9bbf-926488e98050,81,2015-11-06 06:22:22,2015-11-06 20:22:22,14.0,57,2015-11-06 06:22:22,614,8526,320,1026,23335221c7785f249c1ce8ef8f574006e371e9545032c1892e8dc4a848ff27e8
be8ea34a-6e1e-430d-ace7-638b6b073fcd,92,2015-04-13 07:39:25,2015-04-13 19:39:25,12.0,74,2015-04-13 07:39:25,317,9648,425,1441,4de25cd61b2f78acf0eea1007b6a4a00c30e713046104e042a6f705b8907d3a4
a65abb0e-e3a1-4cb0-b00d-cf975e2bb9db,42,2021-07-07 15:36:40,2021-07-08 01:36:40,10.0,67,2021-07-07 15:36:40,2436,2272,72,554,6b8ffed6831c323b7535eb249c3d698ffb16db2a58f50082ca88a7461df78116
0238fd38-0a90-48c0-8d27-7ae86be45ed9,92,2021-01-04 19:53:54,2021-01-05 06:53:54,11.0,35,2021-01-04 19:53:54,1528,7924,199,125,19ab23ab353d1186eef1382e40d7947e5f329f62c66de62779ed55e6aedf3753
9a67271d-ab74-4c26-bd95-38d53e228322,72,2021-09-14 02:31:35,2021-09-14 05:31:35,3.0,88,2021-09-14 02:31:35,1018,3211,238,460,1928885ce5ed7508b2fcee01da8cc44120a739a77bb0d0fb96aaf1a96cdb6e00
a2dbfe54-b322-4fab-857b-4956b2b2ee9c,89,2021-04-02 04:46:23,2021-04-03 00:46:23,20.0,78,2021-04-02 04:46:23,1094,1848,286,839,007e752724c253ec650a86e34c67a5d79412f3df786190cd41197c12a736aeeb
175471a0-9bea-492d-83b1-daa36eeafeff,43,2018-09-08 14:12:01,2018-09-09 11:12:01,21.0,66,2018-09-08 14:12:01,3561,6639,60,499,9dd3e1b3e7bed354944135a39e6c78511e8858e6b3af1910e78a64706b834d6c
3a650bf4-8c68-4407-85bc-30a0bd22a134,17,2021-08-05 17:09:22,2021-08-06 02:09:22,9.0,92,2021-08-05 17:09:22,121,9327,263,483,55e8c133d94473942450cffd49768fe23ef8ba4823b859f9f899f4f179b8ee08
b440ce37-6ec4-4903-a6b1-b26d8605c260,18,2015-09-19 12:44:45,2015-09-20 06:44:45,18.0,53,2015-09-19 12:44:45,1431,7436,111,1230,4d594849b4c85fe2dfdc7160a97f4b386edc9b19177663d9cb5247231057fb5b
ba734839-3c27-4858-ab26-47b8caf90d7c,62,2024-12-11 10:48:05,2024-12-12 08:48:05,22.0,41,2024-12-11 10:48:05,1403,6921,230,1267,ee27b2dac4e32d79c9474ef0fef9f130b8277b9c75e9f06d3b9e0fa49b30bae6
e91a7ab6-3f5a-4746-976f-7a9bcbd35db7,45,2023-03-18 04:14:46,2023-03-18 15:14:46,11.0,93,2023-03-18 04:14:46,4528,9252,214,1208,9adf0814e454a8f68b8128df891d96db269918c64bfc5b0569a162047e35502a
905ba5ef-54b7-494f-850a-5f65af1bb551,73,2017-03-06 14:29:06,2017-03-07 05:29:06,15.0,10,2017-03-06 14:29:06,3621,2158,484,1303,c35d0d7075585950db42db456f467b83617dfb2e7a981dbcf6a9c231b780812a
ffc7f7c6-9c9a-404d-b365-13d9ba10ed09,8,2020-03-29 12:30:48,2020-03-30 12:30:48,24.0,14,2020-03-29 12:30:48,1230,1376,117,813,7fb8b3d7dcb4a01bc17a6f01deeedaf8c1d500cc04862930c06abc0fc633e067
37c072de-06bb-4c97-8411-4a519aae37a2,20,2021-06-21 14:25:34,2021-06-21 17:25:34,3.0,76,2021-06-21 14:25:34,4867,6412,265,212,20207383e5edb5b9234aba53b9777e4acc159ab31af8deb2d2cc36b74d2aad6f
9ab07abc-6937-4f87-a996-ed7a3f204699,9,2017-10-06 15:09:09,2017-10-06 17:09:09,2.0,59,2017-10-06 15:09:09,3729,3385,20,453,b17afc7d2f61d0bd4c8605e03c03f2ca9ea036efa7ca5f7a7173de23038ac626
e20f7e62-65a3-4c78-a74b-83b90f766872,3,2022-03-03 01:47:06,2022-03-03 09:47:06,8.0,45,2022-03-03 01:47:06,3333,3608,360,163,2738cafcb9fa9471864183c75112338ada90ad8b69f95ff1a1faab0397722a4a
8dcdd0b3-61f6-4486-9f72-5b95a12f8475,62,2021-07-19 01:10:37,2021-07-19 04:10:37,3.0,62,2021-07-19 01:10:37,2158,3631,326,458,64e590172b8664e1a8b15db958c35228f9bc8abe1eee00293b54f10dbade3a6a
d20a8a4d-7de2-4cfe-88c7-84af97b4186b,60,2019-01-21 02:26:12,2019-01-21 20:26:12,18.0,54,2019-01-21 02:26:12,1907,9578,406,367,819ff273d3e464e3702d0135d9a4798df87c776bce0d08959a0c837b59dfda37
dcba5498-7670-47f9-b798-d474505af6e6,41,2019-06-07 17:56:32,2019-06-08 08:56:32,15.0,31,2019-06-07 17:56:32,3012,1385,27,1719,22685809b9f01898aa737088579d130d2ee0659cc54fbdf86ddf56396d335642
92284b1c-6f0e-44b8-a038-44d8fbde1364,45,2018-09-05 05:32:49,2018-09-06 02:32:49,21.0,15,2018-09-05 05:32:49,4246,9801,396,877,6549ff167ffe58f85df8955752e0b66ff817537757d704fb5b90ae1409a327df
d4c65339-c1e1-4b0c-abe9-e9de515f6f96,41,2023-08-11 20:05:35,2023-08-12 18:05:35,22.0,22,2023-08-11 20:05:35,2969,3430,15,384,52e33307b9a3f8053169694f874581999e48d1c2f71ce67a6207a3b38a4445c9
d65b467d-ed00-4636-b09f-46f39a47e5be,61,2023-01-13 14:42:20,2023-01-14 13:42:20,23.0,39,2023-01-13 14:42:20,1789,7193,33,1254,f630a8cc2fc469bdefd5a5b7ad4a4b410725a91fcc7795ecfb9d5bfd30d403c3
9d9ef857-703a-4c03-b806-71afea062120,13,2021-08-02 08:15:16,2021-08-02 18:15:16,10.0,82,2021-08-02 08:15:16,3021,7758,226,1187,59f22557f175ca581e0f20f9595c53b3407f4de5c6e9cbc1214c74dfc8b763b4
623f6cb0-7d55-4369-a000-797b8e03ca4f,45,2015-09-17 15:22:42,2015-09-18 06:22:42,15.0,82,2015-09-17 15:22:42,2511,8941,411,1580,f63b5965aa719910c21de5fe86ab56eef387491c0fef391e558fae3bfb047408
778bebd0-c339-4ee0-861e-8b64b8736054,51,2024-08-01 02:00:34,2024-08-01 07:00:34,5.0,76,2024-08-01 02:00:34,2039,2474,137,1996,c784fb792aca408cfe60f5132d2be2631338541bd48ccd701073608853f6f0f7
53296e38-0916-46a5-9398-bffcf7d01ee1,26,2019-02-06 23:10:08,2019-02-07 01:10:08,2.0,14,2019-02-06 23:10:08,3924,9429,150,1617,a24de4217281fb07c618d58bcdc01a6e1bd8acebe7d78aadec7723a77d9b76a6
4cffe9e8-1199-4ec8-825d-401c3bfcd554,57,2018-02-01 19:55:20,2018-02-02 17:55:20,22.0,10,2018-02-01 19:55:20,2130,7890,56,1255,18fb95e49d970aadfca014158884cd4a478187fa6599bc333f4b880348a62890
ae0bdd04-bc95-4bdc-b012-a484421903c2,78,2021-03-21 12:17:52,2021-03-22 07:17:52,19.0,81,2021-03-21 12:17:52,1779,3702,467,1685,d4e754d56ffff311eebd74385d32b6765ce77b95859dcbb0fae50a5afe991723
dc67cd42-05f0-4ae8-bc8d-960a3d67a758,42,2017-01-16 15:11:05,2017-01-17 07:11:05,16.0,66,2017-01-16 15:11:05,2052,9428,283,1141,e6e168a3d85961b5e38e91d8754e74ef01ef7ae0198085c2a04a823e9a5ac234
4a04cef9-7050-476a-ae0a-75bf2c21e593,75,2015-12-06 21:27:38,2015-12-07 13:27:38,16.0,5,2015-12-06 21:27:38,4135,2188,72,231,ec74888eb1d72951045bf6a8e0edc3878887993fabdfeb4656eeb17e57bfc4ed
d76b3f9b-8f98-41d6-a40c-7e9ec2938023,64,2023-05-25 00:57:44,2023-05-26 00:57:44,24.0,38,2023-05-25 00:57:44,3146,4413,122,407,f68d1aa966a5a33653fee9ba8464e9fe117dd573cbaa14b839ad2560fbb7ef90
9ce48d63-2409-4989-bed4-45c96783bd13,39,2024-08-06 05:33:27,2024-08-07 04:33:27,23.0,15,2024-08-06 05:33:27,1760,2881,135,200,3fecd27786dcd082f13b573c9b44c809e27bb827b616b05243d5c86a6a40f85c
55c82404-9d83-4b84-81f8-1262aa158309,34,2019-06-15 19:22:01,2019-06-16 04:22:01,9.0,55,2019-06-15 19:22:01,2156,9139,253,451,56b88d79f58ab1312421cc36b5fa43c736190f054a3d19fd283ddad6e1e0537a
1486848f-d66d-41d4-a66f-b4510ad123a3,99,2022-10-29 09:34:51,2022-10-30 04:34:51,19.0,36,2022-10-29 09:34:51,177,4347,15,1305,16501d081a63415484db2b9c48272499981bcc115b7e34031be29fe1ece6c55a
733bd536-0625-4b88-864e-3b6b7f775a31,75,2024-03-27 06:09:40,2024-03-28 02:09:40,20.0,12,2024-03-27 06:09:40,2544,4611,385,757,aafa1780d967838e4e54f597a90fd24eea52990644fd8363b646fadbec6d11b5
4d6a8ab4-c63e-42cf-b2d4-0e7cf4582b03,94,2019-06-25 14:29:09,2019-06-26 09:29:09,19.0,68,2019-06-25 14:29:09,224,6050,44,1898,b93c40880591dbb544c10247ba7e4150278859ef78986b34ff2dd6cf98c76a7f
854c6502-cd17-487b-984b-5e3d4fbc93a3,51,2016-01-13 18:22:33,2016-01-13 23:22:33,5.0,47,2016-01-13 18:22:33,3723,7349,35,590,37053e911c0498223609869ed915d67cdb2b92e158bf809aedc5e7769ec52133
09b17801-569d-4ad4-9682-e74872118d85,34,2024-04-19 22:17:50,2024-04-20 13:17:50,15.0,58,2024-04-19 22:17:50,1563,7989,239,1546,fc2b5bb2e802b1f75a89ca78e3d007b14a15000c49b22635a8c07a9b8a31f71b
